date,asset_class_id,price_local
2025-10-03,AC007,104.1475
2025-10-06,AC007,104.1689
2025-10-07,AC007,104.2158
2025-10-08,AC007,104.2357
2025-10-09,AC007,104.2643
2025-10-10,AC007,104.2811
2025-10-13,AC007,104.2772
2025-10-14,AC007,104.3141
2025-10-15,AC007,104.3322
2025-10-16,AC007,104.3666
2025-10-17,AC007,104.3945
2025-10-20,AC007,104.4211
2025-10-21,AC007,104.4429
2025-10-22,AC007,104.4479
2025-10-23,AC007,104.4568
2025-10-24,AC007,104.473
2025-10-27,AC007,104.4819
2025-10-28,AC007,104.5264
2025-10-29,AC007,104.5538
2025-10-30,AC007,104.5717
2025-10-31,AC007,104.5926
2025-11-03,AC007,104.6004
2025-11-04,AC007,104.6178
2025-11-05,AC007,104.6555
2025-11-06,AC007,104.6669
2025-11-07,AC007,104.6753
2025-11-10,AC007,104.6918
2025-11-11,AC007,104.7048
2025-11-12,AC007,104.7269
2025-11-13,AC007,104.7562
2025-11-14,AC007,104.7832
2025-11-17,AC007,104.8125
2025-11-18,AC007,104.8433
2025-11-19,AC007,104.8698
2025-11-20,AC007,104.8979
2025-11-21,AC007,104.9216
2025-11-24,AC007,104.943
2025-11-25,AC007,104.9577
2025-11-26,AC007,104.9734
2025-11-27,AC007,104.9871
2025-11-28,AC007,105.0137
2025-12-01,AC007,105.037
2025-12-02,AC007,105.0441
2025-12-03,AC007,105.0594
2025-12-04,AC007,105.0876
2025-12-05,AC007,105.1148
2025-12-08,AC007,105.1372
2025-12-09,AC007,105.153
2025-12-10,AC007,105.1758
2025-12-11,AC007,105.1974
2025-12-12,AC007,105.2317
2025-12-15,AC007,105.2439
2025-12-16,AC007,105.2706
2025-12-17,AC007,105.293
2025-12-18,AC007,105.3018
2025-12-19,AC007,105.319
2025-12-22,AC007,105.3475
2025-12-23,AC007,105.3623
2025-12-24,AC007,105.3882
2025-12-25,AC007,105.4057
2025-12-26,AC007,105.424
2025-12-29,AC007,105.4466
2025-12-30,AC007,105.4462
2025-12-31,AC007,105.4503
2025-01-02,AC008,102.7573
2025-01-03,AC008,101.2352
2025-01-06,AC008,101.9264
2025-01-07,AC008,103.2432
2025-01-08,AC008,104.3498
2025-01-09,AC008,103.3446
2025-01-10,AC008,101.6666
2025-01-13,AC008,102.091
2025-01-14,AC008,102.4271
2025-01-15,AC008,103.4056
2025-01-16,AC008,102.9679
2025-01-17,AC008,104.4926
2025-01-20,AC008,105.4883
2025-01-21,AC008,104.4176
2025-01-22,AC008,103.7043
2025-01-23,AC008,103.4972
2025-01-24,AC008,105.0527
2025-01-27,AC008,103.9633
2025-01-28,AC008,101.6579
2025-01-29,AC008,100.7711
2025-01-30,AC008,101.3774
2025-01-31,AC008,101.5691
2025-02-03,AC008,102.3769
2025-02-04,AC008,102.969
2025-02-05,AC008,104.0869
2025-02-06,AC008,105.5296
2025-02-07,AC008,105.638
2025-02-10,AC008,105.3378
2025-02-11,AC008,105.9771
2025-02-12,AC008,106.4111
2025-02-13,AC008,105.3506
2025-02-14,AC008,105.2218
2025-02-17,AC008,104.1431
2025-02-18,AC008,104.3768
2025-02-19,AC008,103.3406
2025-02-20,AC008,104.2418
2025-02-21,AC008,105.2235
2025-02-24,AC008,103.194
2025-02-25,AC008,102.9587
2025-02-26,AC008,101.7661
2025-02-27,AC008,101.5702
2025-02-28,AC008,100.5107
2025-03-03,AC008,100.9992
2025-03-04,AC008,101.4848
2025-03-05,AC008,101.0389
2025-03-06,AC008,100.2198
2025-03-07,AC008,101.4457
2025-03-10,AC008,102.0442
2025-03-11,AC008,102.2191
2025-03-12,AC008,101.5999
2025-03-13,AC008,101.3023
2025-03-14,AC008,96.926
2025-03-17,AC008,98.7672
2025-03-18,AC008,99.5416
2025-03-19,AC008,100.2331
2025-03-20,AC008,102.1031
2025-03-21,AC008,100.1506
2025-03-24,AC008,99.1445
2025-03-25,AC008,100.3549
2025-03-26,AC008,101.2831
2025-03-27,AC008,102.3906
2025-03-28,AC008,103.06
2025-03-31,AC008,102.9169
2025-04-01,AC008,101.3985
2025-04-02,AC008,100.7066
2025-04-03,AC008,99.3142
2025-04-04,AC008,101.2831
2025-04-07,AC008,100.4156
2025-04-08,AC008,100.2824
2025-04-09,AC008,98.3787
2025-04-10,AC008,98.432
2025-04-11,AC008,101.7385
2025-04-14,AC008,103.1789
2025-04-15,AC008,103.048
2025-04-16,AC008,104.106
2025-04-17,AC008,105.1165
2025-04-18,AC008,103.0301
2025-04-21,AC008,102.2396
2025-04-22,AC008,103.4041
2025-04-23,AC008,102.5122
2025-04-24,AC008,102.1002
2025-04-25,AC008,103.1314
2025-04-28,AC008,103.0352
2025-04-29,AC008,103.8648
2025-04-30,AC008,105.1678
2025-05-01,AC008,105.6288
2025-05-02,AC008,106.2218
2025-05-05,AC008,107.734
2025-05-06,AC008,107.0111
2025-05-07,AC008,107.1122
2025-05-08,AC008,106.3884
2025-05-09,AC008,108.2546
2025-05-12,AC008,106.0326
2025-05-13,AC008,104.9422
2025-05-14,AC008,104.9303
2025-05-15,AC008,104.6579
2025-05-16,AC008,104.2684
2025-05-19,AC008,103.7973
2025-05-20,AC008,103.593
2025-05-21,AC008,104.3594
2025-05-22,AC008,103.1124
2025-05-23,AC008,103.5949
2025-05-26,AC008,101.7655
2025-05-27,AC008,101.5537
2025-05-28,AC008,100.0594
2025-05-29,AC008,100.467
2025-05-30,AC008,100.0246
2025-06-02,AC008,101.0158
2025-06-03,AC008,98.3932
2025-06-04,AC008,99.0145
2025-06-05,AC008,97.515
2025-06-06,AC008,97.0415
2025-06-09,AC008,97.2069
2025-06-10,AC008,97.2901
2025-06-11,AC008,96.7021
2025-06-12,AC008,97.5051
2025-06-13,AC008,96.4368
2025-06-16,AC008,97.33
2025-06-17,AC008,95.3307
2025-06-18,AC008,96.3424
2025-06-19,AC008,95.926
2025-06-20,AC008,95.0136
2025-06-23,AC008,94.4536
2025-06-24,AC008,92.816
2025-06-25,AC008,93.0299
2025-06-26,AC008,93.9435
2025-06-27,AC008,96.2258
2025-06-30,AC008,97.359
2025-07-01,AC008,96.6707
2025-07-02,AC008,97.6124
2025-07-03,AC008,96.1252
2025-07-04,AC008,96.19
2025-07-07,AC008,94.1796
2025-07-08,AC008,94.6231
2025-07-09,AC008,95.4701
2025-07-10,AC008,94.9095
2025-07-11,AC008,94.3111
2025-07-14,AC008,94.7538
2025-07-15,AC008,95.4095
2025-07-16,AC008,94.9898
2025-07-17,AC008,94.7247
2025-07-18,AC008,95.598
2025-07-21,AC008,95.3208
2025-07-22,AC008,95.612
2025-07-23,AC008,96.9417
2025-07-24,AC008,98.7361
2025-07-25,AC008,99.2906
2025-07-28,AC008,100.0183
2025-07-29,AC008,99.6505
2025-07-30,AC008,98.779
2025-07-31,AC008,100.0552
2025-08-01,AC008,101.1854
2025-08-04,AC008,102.1245
2025-08-05,AC008,103.3061
2025-08-06,AC008,104.8028
2025-08-07,AC008,103.9386
2025-08-08,AC008,104.5442
2025-08-11,AC008,101.721
2025-08-12,AC008,104.2204
2025-08-13,AC008,103.4322
2025-08-14,AC008,101.3161
2025-08-15,AC008,102.5233
2025-08-18,AC008,101.93
2025-08-19,AC008,101.9968
2025-08-20,AC008,99.6709
2025-08-21,AC008,99.9113
2025-08-22,AC008,99.8205
2025-08-25,AC008,100.5599
2025-08-26,AC008,101.2303
2025-08-27,AC008,102.7772
2025-08-28,AC008,101.9714
2025-08-29,AC008,101.6796
2025-09-01,AC008,101.7456
2025-09-02,AC008,101.5151
2025-09-03,AC008,100.4772
2025-09-04,AC008,100.7754
2025-09-05,AC008,102.1218
2025-09-08,AC008,102.657
2025-09-09,AC008,102.393
2025-09-10,AC008,102.8221
2025-09-11,AC008,102.7097
2025-09-12,AC008,102.2205
2025-09-15,AC008,102.6113
2025-09-16,AC008,101.2772
2025-09-17,AC008,102.034
2025-09-18,AC008,102.2734
2025-09-19,AC008,100.8641
2025-09-22,AC008,101.8946
2025-09-23,AC008,100.1646
2025-09-24,AC008,101.1488
2025-09-25,AC008,102.2335
2025-09-26,AC008,102.4069
2025-09-29,AC008,101.6535
2025-09-30,AC008,100.4457
2025-10-01,AC008,99.9
2025-10-02,AC008,99.8539
2025-10-03,AC008,99.8915
2025-10-06,AC008,100.1676
2025-10-07,AC008,100.4371
2025-10-08,AC008,100.8416
2025-10-09,AC008,102.9189
2025-10-10,AC008,102.2658
2025-10-13,AC008,101.0356
2025-10-14,AC008,99.4908
2025-10-15,AC008,99.2527
2025-10-16,AC008,97.7914
2025-10-17,AC008,100.6834
2025-10-20,AC008,100.3308
2025-10-21,AC008,99.2297
2025-10-22,AC008,99.7549
2025-10-23,AC008,99.1064
2025-10-24,AC008,100.3148
2025-10-27,AC008,101.1177
2025-10-28,AC008,101.449
2025-10-29,AC008,100.4043
2025-10-30,AC008,99.8726
2025-10-31,AC008,99.168
2025-11-03,AC008,100.246
2025-11-04,AC008,101.2279
2025-11-05,AC008,101.0059
2025-11-06,AC008,103.0544
2025-11-07,AC008,104.926
2025-11-10,AC008,103.5744
2025-11-11,AC008,103.3586
2025-11-12,AC008,104.1313
2025-11-13,AC008,102.3375
2025-11-14,AC008,102.7242
2025-11-17,AC008,103.8212
2025-11-18,AC008,102.1057
2025-11-19,AC008,102.6419
2025-11-20,AC008,102.3822
2025-11-21,AC008,104.8408
2025-11-24,AC008,105.7611
2025-11-25,AC008,107.0128
2025-11-26,AC008,107.3495
2025-11-27,AC008,104.5369
2025-11-28,AC008,105.1629
2025-12-01,AC008,104.8313
2025-12-02,AC008,105.3532
2025-12-03,AC008,106.2175
2025-12-04,AC008,107.1042
2025-12-05,AC008,106.5146
2025-12-08,AC008,107.258
2025-12-09,AC008,105.5003
2025-12-10,AC008,104.1606
2025-12-11,AC008,104.7927
2025-12-12,AC008,103.496
2025-12-15,AC008,102.9308
2025-12-16,AC008,102.2132
2025-12-17,AC008,102.0696
2025-12-18,AC008,100.5191
2025-12-19,AC008,98.898
2025-12-22,AC008,100.8157
2025-12-23,AC008,101.2101
2025-12-24,AC008,103.1322
2025-12-25,AC008,104.421
2025-12-26,AC008,103.222
2025-12-29,AC008,102.5348
2025-12-30,AC008,103.6791
2025-12-31,AC008,102.9085
