date,job_id,well_id,well_name,basin,region,well_type,rig_id,rig_name,contractor_id,contractor_name,operation_phase,afe_budget_cad,actual_cost_cad,cumulative_actual_cost_cad,cost_variance_cad,cost_variance_pct,planned_days,elapsed_days,schedule_variance_days,drilling_days,depth_drilled_m,cumulative_depth_m,target_depth_m,progress_pct,productive_hours,rig_available_hours,rig_utilization_pct,npt_hours,npt_pct,npt_cost_impact_cad,hse_incident_count,recordable_count,lost_time_count,cost_per_meter_cad,forecast_final_cost_cad,forecast_variance_cad,risk_flag
2025-04-12,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Intermediate,5266456.28,44008.36,1865640.66,-1910452.3799,-0.5059,47,35,1.3006,35,53.0,2581.23,3600,0.717,21.7,24.0,0.9042,0.0,0.0,0.0,0.0,0.0,0.0,722.772,2601979.0472,-2664477.2328,Normal
2025-04-13,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Production,5266456.28,56874.03,1922514.69,-1899791.5038,-0.497,47,36,1.8882,36,31.59,2612.82,3600,0.7258,18.26,24.0,0.7608,4.21,0.1754,39191.65,0.0,0.0,0.0,735.8007,2648882.3891,-2617573.8909,Normal
2025-04-14,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Production,5266456.28,46524.17,1969038.86,-1909559.8998,-0.4923,47,37,2.3858,37,38.48,2651.3,3600,0.7365,23.15,24.0,0.9646,0.0,0.0,0.0,0.0,0.0,0.0,742.6692,2673609.1336,-2592847.1464,Medium
2025-04-15,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Production,5266456.28,46039.98,2015078.84,-1939634.8421,-0.4905,47,38,2.7065,38,52.03,2703.33,3600,0.7509,18.95,24.0,0.7896,3.8,0.1583,30239.46,0.0,0.0,0.0,745.4062,2683462.1833,-2582994.0967,Medium
2025-04-16,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Production,5266456.28,48357.17,2063436.01,-1991632.9223,-0.4911,47,39,2.8109,39,68.6,2771.93,3600,0.77,20.04,24.0,0.835,0.0,0.0,0.0,0.0,0.0,0.0,744.4041,2679854.6991,-2586601.5809,Medium
2025-04-17,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Production,5266456.28,46705.44,2110141.45,-2004584.7287,-0.4872,47,40,3.2785,40,40.78,2812.71,3600,0.7813,16.63,24.0,0.6929,4.78,0.1992,32926.4,0.0,0.0,0.0,750.2165,2700779.3978,-2565676.8822,Medium
2025-04-18,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Production,5266456.28,38841.42,2148982.87,-2018934.5171,-0.4844,47,41,3.8038,41,36.36,2849.07,3600,0.7914,22.86,24.0,0.9525,0.0,0.0,0.0,0.0,0.0,0.0,754.2752,2715390.7528,-2551065.5272,Medium
2025-04-19,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Production,5266456.28,48469.21,2197452.08,-2063447.5186,-0.4843,47,42,3.974,42,63.56,2912.63,3600,0.8091,21.23,24.0,0.8846,0.0,0.0,0.0,0.0,0.0,0.0,754.4563,2716042.7133,-2550413.5667,Medium
2025-04-20,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Production,5266456.28,50560.51,2248012.59,-2060314.3732,-0.4782,47,43,4.5507,43,32.42,2945.05,3600,0.8181,17.39,24.0,0.7246,3.51,0.1462,26976.47,0.0,0.0,0.0,763.319,2747948.3622,-2518507.9178,Medium
2025-04-21,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Production,5266456.28,49462.34,2297474.93,-2083353.5813,-0.4756,47,44,4.9037,44,49.56,2994.61,3600,0.8318,19.66,24.0,0.8192,0.0,0.0,0.0,0.0,0.0,0.0,767.2034,2761932.1875,-2504524.0925,Medium
2025-04-22,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Production,5266456.28,49962.21,2347437.14,-2201128.0038,-0.4839,47,45,4.4068,45,114.66,3109.27,3600,0.8637,16.8,24.0,0.7,4.15,0.1729,24857.78,0.0,0.0,0.0,754.9802,2717928.5504,-2548527.7296,Medium
2025-04-23,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Production,5266456.28,40518.08,2387955.22,-2317886.789,-0.4926,47,46,4.0031,46,107.51,3216.78,3600,0.8936,23.44,24.0,0.9767,0.0,0.0,0.0,0.0,0.0,0.0,742.3433,2672436.036,-2594020.244,Medium
2025-04-24,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Production,5266456.28,43456.79,2431412.01,-2368480.1307,-0.4934,47,47,4.1638,47,64.29,3281.07,3600,0.9114,19.8,24.0,0.825,0.0,0.0,0.0,0.0,0.0,0.0,741.0424,2667752.6648,-2598703.6152,Medium
2025-04-25,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Production,5266456.28,45294.7,2476706.71,-2378863.5768,-0.4899,47,48,4.6669,48,38.06,3319.13,3600,0.922,20.34,24.0,0.8475,0.0,0.0,0.0,0.0,0.0,0.0,746.1915,2686289.5265,-2580166.7535,Medium
2025-04-26,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Production,5266456.28,50267.63,2526974.34,-2384361.8672,-0.4855,47,49,5.1692,49,38.12,3357.25,3600,0.9326,20.26,24.0,0.8442,0.0,0.0,0.0,1.0,0.0,0.0,752.6917,2709690.2596,-2556766.0204,High
2025-04-27,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Production,5266456.28,55091.35,2582065.69,-2379652.949,-0.4796,47,50,5.7196,50,34.44,3391.69,3600,0.9421,15.22,24.0,0.6342,6.47,0.2696,52831.52,0.0,0.0,0.0,761.2918,2740650.379,-2525805.901,High
2025-04-28,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Production,5266456.28,48946.52,2631012.21,-2405899.7214,-0.4777,47,51,6.0485,51,51.4,3443.09,3600,0.9564,17.18,24.0,0.7158,0.0,0.0,0.0,0.0,0.0,0.0,764.1427,2750913.8466,-2515542.4334,High
2025-04-29,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Production,5266456.28,45056.72,2676068.93,-2428078.0933,-0.4757,47,52,6.4485,52,45.96,3489.05,3600,0.9692,18.89,24.0,0.7871,0.0,0.0,0.0,0.0,0.0,0.0,766.9907,2761166.5491,-2505289.7309,High
2025-04-30,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Production,5266456.28,48824.9,2724893.83,-2432971.0473,-0.4717,47,53,6.9691,53,36.72,3525.77,3600,0.9794,19.26,24.0,0.8025,3.93,0.1638,23620.11,0.0,0.0,0.0,772.8507,2782262.5378,-2484193.7422,High
2025-05-01,JOB0005,WELL005,Prairie North 05,Williston,Saskatchewan,Horizontal,RIG005,Rig 44,CON005,FieldSafe Services,Production,5266456.28,41203.78,2766097.61,-2500358.67,-0.4748,47,54,7.0,54,74.23,3600.0,3600,1.0,20.98,24.0,0.8742,0.0,0.0,0.0,0.0,0.0,0.0,768.3604,2766097.61,-2500358.67,High
2025-04-03,JOB0006,WELL006,Peace River 06,Peace River,Alberta,Directional,RIG001,Rig 12,CON006,Ironhorse Rentals,Surface,3293996.61,82704.31,82704.31,-27080.6889,0.0,40,1,-0.3332,1,98.32,98.32,2950,0.0333,14.63,24.0,0.6096,7.05,0.2938,48701.8,0.0,0.0,0.0,841.1748,3293996.61,0.0,Medium
2025-04-04,JOB0006,WELL006,Peace River 06,Peace River,Alberta,Directional,RIG001,Rig 12,CON006,Ironhorse Rentals,Surface,3293996.61,56229.4,138933.71,-17503.2137,0.0,40,2,0.1003,2,41.78,140.1,2950,0.0475,20.11,24.0,0.8379,0.0,0.0,0.0,0.0,0.0,0.0,991.6753,3293996.61,0.0,Normal
2025-04-05,JOB0006,WELL006,Peace River 06,Peace River,Alberta,Directional,RIG001,Rig 12,CON006,Ironhorse Rentals,Surface,3293996.61,70984.64,209918.35,-50988.5137,0.0,40,3,-0.1683,3,93.56,233.66,2950,0.0792,19.63,24.0,0.8179,3.25,0.1354,30532.54,1.0,0.0,0.0,898.3923,3293996.61,0.0,Normal
2025-04-06,JOB0006,WELL006,Peace River 06,Peace River,Alberta,Directional,RIG001,Rig 12,CON006,Ironhorse Rentals,Surface,3293996.61,62668.57,272586.92,-40968.059,0.0,40,4,0.1924,4,47.15,280.81,2950,0.0952,17.83,24.0,0.7429,0.0,0.0,0.0,0.0,0.0,0.0,970.7166,3293996.61,0.0,Normal
2025-04-07,JOB0006,WELL006,Peace River 06,Peace River,Alberta,Directional,RIG001,Rig 12,CON006,Ironhorse Rentals,Intermediate,3293996.61,80677.29,353264.21,-30882.7913,-0.0804,40,5,0.3352,5,63.22,344.03,2950,0.1166,11.85,24.0,0.4938,10.63,0.4429,83035.34,0.0,0.0,0.0,1026.8413,3029181.8141,-264814.7959,Medium
2025-04-08,JOB0006,WELL006,Peace River 06,Peace River,Alberta,Directional,RIG001,Rig 12,CON006,Ironhorse Rentals,Intermediate,3293996.61,66675.32,419939.53,-150536.0185,-0.2639,40,6,-0.9275,6,166.87,510.9,2950,0.1732,16.5,24.0,0.6875,6.02,0.2508,54000.04,0.0,0.0,0.0,821.9603,2424782.9585,-869213.6515,Medium
2025-04-09,JOB0006,WELL006,Peace River 06,Peace River,Alberta,Directional,RIG001,Rig 12,CON006,Ironhorse Rentals,Intermediate,3293996.61,72649.21,492588.74,-179643.3885,-0.2672,40,7,-1.1631,7,91.13,602.03,2950,0.2041,16.59,24.0,0.6912,6.59,0.2746,60395.54,0.0,0.0,0.0,818.2129,2413728.1913,-880268.4187,Medium
2025-04-10,JOB0006,WELL006,Peace River 06,Peace River,Alberta,Directional,RIG001,Rig 12,CON006,Ironhorse Rentals,Intermediate,3293996.61,61342.15,553930.89,-165690.1253,-0.2302,40,8,-0.7386,8,42.44,644.47,2950,0.2185,19.94,24.0,0.8308,3.7,0.1542,27572.77,0.0,0.0,0.0,859.5138,2535565.8533,-758430.7567,Normal
2025-04-11,JOB0006,WELL006,Peace River 06,Peace River,Alberta,Directional,RIG001,Rig 12,CON006,Ironhorse Rentals,Intermediate,3293996.61,77765.2,631696.09,-213632.7688,-0.2527,40,9,-1.2651,9,112.58,757.05,2950,0.2566,12.16,24.0,0.5067,10.08,0.42,88708.76,0.0,0.0,0.0,834.4179,2461532.8783,-832463.7317,Medium
2025-04-12,JOB0006,WELL006,Peace River 06,Peace River,Alberta,Directional,RIG001,Rig 12,CON006,Ironhorse Rentals,Intermediate,3293996.61,65363.95,697060.04,-220859.5713,-0.2406,40,10,-1.1466,10,65.01,822.06,2950,0.2787,17.42,24.0,0.7258,4.25,0.1771,25337.21,0.0,0.0,0.0,847.943,2501431.9125,-792564.6975,Normal
2025-04-13,JOB0006,WELL006,Peace River 06,Peace River,Alberta,Directional,RIG001,Rig 12,CON006,Ironhorse Rentals,Intermediate,3293996.61,75443.1,772503.14,-318100.0563,-0.2917,40,11,-2.2435,11,154.65,976.71,2950,0.3311,15.31,24.0,0.6379,6.94,0.2892,55479.66,0.0,0.0,0.0,790.9238,2333225.075,-960771.535,Medium
2025-04-14,JOB0006,WELL006,Peace River 06,Peace River,Alberta,Directional,RIG001,Rig 12,CON006,Ironhorse Rentals,Intermediate,3293996.61,76927.55,849430.69,-348579.1279,-0.291,40,12,-2.5478,12,96.19,1072.9,2950,0.3637,15.76,24.0,0.6567,6.16,0.2567,51724.23,0.0,0.0,0.0,791.7147,2335558.333,-958438.277,Medium
2025-04-15,JOB0006,WELL006,Peace River 06,Peace River,Alberta,Directional,RIG001,Rig 12,CON006,Ironhorse Rentals,Intermediate,3293996.61,62811.56,912242.25,-347728.2025,-0.276,40,13,-2.3002,13,55.49,1128.39,2950,0.3825,20.91,24.0,0.8712,0.0,0.0,0.0,0.0,0.0,0.0,808.4459,2384915.3551,-909081.2549,Normal
2025-04-16,JOB0006,WELL006,Peace River 06,Peace River,Alberta,Directional,RIG001,Rig 12,CON006,Ironhorse Rentals,Intermediate,3293996.61,93798.45,1006040.7,-298471.2863,-0.2288,40,14,-1.8411,14,39.89,1168.28,2950,0.396,12.66,24.0,0.5275,9.54,0.3975,85180.85,0.0,0.0,0.0,861.1298,2540332.8526,-753663.7574,Medium
2025-04-17,JOB0006,WELL006,Peace River 06,Peace River,Alberta,Directional,RIG001,Rig 12,CON006,Ironhorse Rentals,Intermediate,3293996.61,63740.98,1069781.68,-341656.7861,-0.2421,40,15,-2.1395,15,95.76,1264.04,2950,0.4285,18.92,24.0,0.7883,0.0,0.0,0.0,0.0,0.0,0.0,846.3195,2496642.4765,-797354.1335,Normal
2025-04-18,JOB0006,WELL006,Peace River 06,Peace River,Alberta,Directional,RIG001,Rig 12,CON006,Ironhorse Rentals,Intermediate,3293996.61,64709.13,1134490.81,-332956.7645,-0.2269,40,16,-1.8197,16,50.16,1314.2,2950,0.4455,19.97,24.0,0.8321,0.0,0.0,0.0,0.0,0.0,0.0,863.2558,2546604.6945,-747391.9155,Normal
2025-04-19,JOB0006,WELL006,Peace River 06,Peace River,Alberta,Directional,RIG001,Rig 12,CON006,Ironhorse Rentals,Intermediate,3293996.61,90530.83,1225021.64,-351652.6289,-0.223,40,17,-2.146,17,97.82,1412.02,2950,0.4787,9.39,24.0,0.3913,11.71,0.4879,80922.33,0.0,0.0,0.0,867.5668,2559321.9912,-734674.6188,Medium
2025-04-20,JOB0006,WELL006,Peace River 06,Peace River,Alberta,Directional,RIG001,Rig 12,CON006,Ironhorse Rentals,Intermediate,3293996.61,62197.74,1287219.38,-375634.7731,-0.2259,40,18,-2.1925,18,77.18,1489.2,2950,0.5048,20.67,24.0,0.8612,0.0,0.0,0.0,0.0,0.0,0.0,864.3697,2549890.6601,-744105.9499,Normal
2025-04-21,JOB0006,WELL006,Peace River 06,Peace River,Alberta,Directional,RIG001,Rig 12,CON006,Ironhorse Rentals,Intermediate,3293996.61,61362.99,1348582.37,-357529.2165,-0.2096,40,19,-1.7178,19,38.74,1527.94,2950,0.5179,21.86,24.0,0.9108,0.0,0.0,0.0,0.0,0.0,0.0,882.6147,2603713.491,-690283.119,Normal
2025-04-22,JOB0006,WELL006,Peace River 06,Peace River,Alberta,Directional,RIG001,Rig 12,CON006,Ironhorse Rentals,Intermediate,3293996.61,56509.12,1405091.49,-345606.2947,-0.1974,40,20,-1.2593,20,39.93,1567.87,2950,0.5315,20.29,24.0,0.8454,0.0,0.0,0.0,0.0,0.0,0.0,896.1786,2643726.7729,-650269.8371,Normal
2025-04-23,JOB0006,WELL006,Peace River 06,Peace River,Alberta,Directional,RIG001,Rig 12,CON006,Ironhorse Rentals,Intermediate,3293996.61,64837.87,1469929.36,-316332.422,-0.1771,40,21,-0.6911,21,31.85,1599.72,2950,0.5423,21.18,24.0,0.8825,0.0,0.0,0.0,0.0,0.0,0.0,918.8667,2710656.6224,-583339.9876,Normal
2025-04-24,JOB0006,WELL006,Peace River 06,Peace River,Alberta,Directional,RIG001,Rig 12,CON006,Ironhorse Rentals,Intermediate,3293996.61,58638.96,1528568.32,-340333.6956,-0.1821,40,22,-0.6946,22,74.01,1673.73,2950,0.5674,22.88,24.0,0.9533,0.0,0.0,0.0,0.0,0.0,0.0,913.2706,2694148.1266,-599848.4834,Normal
2025-04-25,JOB0006,WELL006,Peace River 06,Peace River,Alberta,Directional,RIG001,Rig 12,CON006,Ironhorse Rentals,Intermediate,3293996.61,60658.82,1589227.14,-528477.6975,-0.2496,40,23,-2.7159,23,222.82,1896.55,2950,0.6429,21.69,24.0,0.9038,0.0,0.0,0.0,0.0,0.0,0.0,837.9569,2471972.8259,-822023.7841,Normal
2025-04-26,JOB0006,WELL006,Peace River 06,Peace River,Alberta,Directional,RIG001,Rig 12,CON006,Ironhorse Rentals,Intermediate,3293996.61,59749.19,1648976.33,-509361.9098,-0.236,40,24,-2.2094,24,36.39,1932.94,2950,0.6552,20.33,24.0,0.8471,0.0,0.0,0.0,0.0,0.0,0.0,853.0924,2516622.4371,-777374.1729,Normal
2025-04-27,JOB0006,WELL006,Peace River 06,Peace River,Alberta,Directional,RIG001,Rig 12,CON006,Ironhorse Rentals,Intermediate,3293996.61,71485.35,1720461.68,-552552.3062,-0.2431,40,25,-2.6019,25,102.7,2035.64,2950,0.69,18.42,24.0,0.7675,4.69,0.1954,38158.28,0.0,0.0,0.0,845.1699,2493251.2409,-800745.3691,Normal
2025-04-28,JOB0006,WELL006,Peace River 06,Peace River,Alberta,Directional,RIG001,Rig 12,CON006,Ironhorse Rentals,Intermediate,3293996.61,68057.47,1788519.15,-543060.9793,-0.2329,40,26,-2.3131,26,52.45,2088.09,2950,0.7078,19.16,24.0,0.7983,0.0,0.0,0.0,0.0,0.0,0.0,856.5336,2526773.986,-767222.624,Normal
2025-04-29,JOB0006,WELL006,Peace River 06,Peace River,Alberta,Directional,RIG001,Rig 12,CON006,Ironhorse Rentals,Intermediate,3293996.61,60981.05,1849500.2,-519419.3349,-0.2193,40,27,-1.7665,27,33.44,2121.53,2950,0.7192,20.73,24.0,0.8638,0.0,0.0,0.0,0.0,0.0,0.0,871.7766,2571740.9558,-722255.6542,Normal
2025-04-30,JOB0006,WELL006,Peace River 06,Peace River,Alberta,Directional,RIG001,Rig 12,CON006,Ironhorse Rentals,Production,3293996.61,82902.5,1932402.7,-461394.8839,-0.1927,40,28,-1.0686,28,22.28,2143.81,2950,0.7267,9.38,24.0,0.3908,12.15,0.5062,99821.42,0.0,0.0,0.0,901.3871,2659091.9741,-634904.6359,Medium
2025-05-01,JOB0006,WELL006,Peace River 06,Peace River,Alberta,Directional,RIG001,Rig 12,CON006,Ironhorse Rentals,Production,3293996.61,72139.33,2004542.03,-496740.3382,-0.1986,40,29,-1.3738,29,96.26,2240.07,2950,0.7593,16.99,24.0,0.7079,4.01,0.1671,32179.71,0.0,0.0,0.0,894.8569,2639827.7681,-654168.8419,Normal
2025-05-02,JOB0006,WELL006,Peace River 06,Peace River,Alberta,Directional,RIG001,Rig 12,CON006,Ironhorse Rentals,Production,3293996.61,64736.9,2069278.93,-471296.9096,-0.1855,40,30,-0.851,30,35.19,2275.26,2950,0.7713,20.83,24.0,0.8679,0.0,0.0,0.0,0.0,0.0,0.0,909.4692,2682934.1893,-611062.4207,Normal
2025-05-03,JOB0006,WELL006,Peace River 06,Peace River,Alberta,Directional,RIG001,Rig 12,CON006,Ironhorse Rentals,Production,3293996.61,60373.65,2129652.58,-467222.6864,-0.1799,40,31,-0.5346,31,50.42,2325.68,2950,0.7884,19.1,24.0,0.7958,0.0,0.0,0.0,0.0,0.0,0.0,915.7118,2701349.7605,-592646.8495,Normal
2025-05-04,JOB0006,WELL006,Peace River 06,Peace River,Alberta,Directional,RIG001,Rig 12,CON006,Ironhorse Rentals,Production,3293996.61,75785.68,2205438.26,-459717.648,-0.1725,40,32,-0.3638,32,61.15,2386.83,2950,0.8091,11.79,24.0,0.4912,9.85,0.4104,73430.44,0.0,0.0,0.0,924.0031,2725809.0719,-568187.5381,Medium
2025-05-05,JOB0006,WELL006,Peace River 06,Peace River,Alberta,Directional,RIG001,Rig 12,CON006,Ironhorse Rentals,Production,3293996.61,58454.96,2263893.22,-580880.415,-0.2042,40,33,-1.5449,33,160.86,2547.69,2950,0.8636,22.56,24.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,888.6062,2621388.3946,-672608.2154,Normal
2025-05-06,JOB0006,WELL006,Peace River 06,Peace River,Alberta,Directional,RIG001,Rig 12,CON006,Ironhorse Rentals,Production,3293996.61,74280.38,2338173.6,-539428.3402,-0.1875,40,34,-0.9436,34,29.4,2577.09,2950,0.8736,17.08,24.0,0.7117,5.04,0.21,38392.2,0.0,0.0,0.0,907.2922,2676511.9262,-617484.6838,Normal
2025-05-07,JOB0006,WELL006,Peace River 06,Peace River,Alberta,Directional,RIG001,Rig 12,CON006,Ironhorse Rentals,Production,3293996.61,71474.74,2409648.34,-513846.231,-0.1758,40,35,-0.5009,35,41.1,2618.19,2950,0.8875,18.95,24.0,0.7896,0.0,0.0,0.0,0.0,0.0,0.0,920.3489,2715029.3153,-578967.2947,Normal
2025-05-08,JOB0006,WELL006,Peace River 06,Peace River,Alberta,Directional,RIG001,Rig 12,CON006,Ironhorse Rentals,Production,3293996.61,63093.33,2472741.67,-599585.7173,-0.1952,40,36,-1.3082,36,133.29,2751.48,2950,0.9327,22.16,24.0,0.9233,0.0,0.0,0.0,0.0,0.0,0.0,898.6951,2651150.6268,-642845.9832,Normal
2025-05-09,JOB0006,WELL006,Peace River 06,Peace River,Alberta,Directional,RIG001,Rig 12,CON006,Ironhorse Rentals,Production,3293996.61,74146.8,2546888.47,-690741.7167,-0.2133,40,37,-2.3155,37,148.04,2899.52,2950,0.9829,18.95,24.0,0.7896,4.22,0.1758,30199.22,1.0,1.0,0.0,878.3828,2591229.2333,-702767.3767,Medium
2025-05-10,JOB0006,WELL006,Peace River 06,Peace River,Alberta,Directional,RIG001,Rig 12,CON006,Ironhorse Rentals,Production,3293996.61,69943.69,2616832.16,-677142.1178,-0.2056,40,38,-1.9997,38,50.46,2949.98,2950,1.0,19.0,24.0,0.7917,3.88,0.1617,31614.02,0.0,0.0,0.0,887.0678,2616849.9014,-677146.7086,Normal
2025-04-23,JOB0007,WELL007,Northern Lights 07,Deep Basin,Alberta,Horizontal,RIG002,Rig 18,CON001,Northstar Drilling Services,Surface,5120820.87,64797.53,64797.53,45779.0395,0.0,47,1,0.8254,1,15.97,15.97,4300,0.0037,19.64,24.0,0.8183,4.17,0.1737,38391.5,0.0,0.0,0.0,4057.4534,5120820.87,0.0,Normal
2025-04-24,JOB0007,WELL007,Northern Lights 07,Deep Basin,Alberta,Horizontal,RIG002,Rig 18,CON001,Northstar Drilling Services,Surface,5120820.87,85560.29,150357.82,27922.5657,0.0,47,2,0.8763,2,86.84,102.81,4300,0.0239,12.39,24.0,0.5162,9.42,0.3925,71297.73,0.0,0.0,0.0,1462.4824,5120820.87,0.0,Medium
2025-04-25,JOB0007,WELL007,Northern Lights 07,Deep Basin,Alberta,Horizontal,RIG002,Rig 18,CON001,Northstar Drilling Services,Surface,5120820.87,68509.9,218867.72,-62717.8834,0.0,47,3,0.4155,3,133.64,236.45,4300,0.055,18.98,24.0,0.7908,3.77,0.1571,31678.78,0.0,0.0,0.0,925.6406,5120820.87,0.0,Normal
2025-04-26,JOB0007,WELL007,Northern Lights 07,Deep Basin,Alberta,Horizontal,RIG002,Rig 18,CON001,Northstar Drilling Services,Surface,5120820.87,59488.42,278356.14,-121317.9745,0.0,47,4,0.3317,4,99.16,335.61,4300,0.078,22.16,24.0,0.9233,0.0,0.0,0.0,0.0,0.0,0.0,829.4036,5120820.87,0.0,Normal
2025-04-27,JOB0007,WELL007,Northern Lights 07,Deep Basin,Alberta,Horizontal,RIG002,Rig 18,CON001,Northstar Drilling Services,Intermediate,5120820.87,62024.58,340380.72,-205415.4225,-0.3764,47,5,-0.0094,5,122.7,458.31,4300,0.1066,16.48,24.0,0.6867,4.17,0.1737,37647.1,0.0,0.0,0.0,742.6867,3193552.6085,-1927268.2615,Normal
2025-04-28,JOB0007,WELL007,Northern Lights 07,Deep Basin,Alberta,Horizontal,RIG002,Rig 18,CON001,Northstar Drilling Services,Intermediate,5120820.87,70518.15,410898.87,-254129.0366,-0.3821,47,6,-0.1038,6,100.12,558.43,4300,0.1299,18.32,24.0,0.7633,4.36,0.1817,34029.51,0.0,0.0,0.0,735.8109,3163986.7862,-1956834.0838,Normal
2025-04-29,JOB0007,WELL007,Northern Lights 07,Deep Basin,Alberta,Horizontal,RIG002,Rig 18,CON001,Northstar Drilling Services,Intermediate,5120820.87,56333.48,467232.35,-237678.415,-0.3372,47,7,0.5302,7,33.49,591.92,4300,0.1377,20.36,24.0,0.8483,0.0,0.0,0.0,0.0,0.0,0.0,789.3505,3394207.1648,-1726613.7052,Normal
2025-04-30,JOB0007,WELL007,Northern Lights 07,Deep Basin,Alberta,Horizontal,RIG002,Rig 18,CON001,Northstar Drilling Services,Intermediate,5120820.87,74960.43,542192.78,-289261.8049,-0.3479,47,8,0.3687,8,106.26,698.18,4300,0.1624,19.93,24.0,0.8304,0.0,0.0,0.0,0.0,0.0,0.0,776.5802,3339294.9583,-1781525.9117,Normal
2025-05-01,JOB0007,WELL007,Northern Lights 07,Deep Basin,Alberta,Horizontal,RIG002,Rig 18,CON001,Northstar Drilling Services,Intermediate,5120820.87,65733.48,607926.26,-296112.9835,-0.3275,47,9,0.7025,9,60.95,759.13,4300,0.1765,21.62,24.0,0.9008,0.0,0.0,0.0,0.0,0.0,0.0,800.8197,3443524.7165,-1677296.1535,Normal
2025-05-02,JOB0007,WELL007,Northern Lights 07,Deep Basin,Alberta,Horizontal,RIG002,Rig 18,CON001,Northstar Drilling Services,Intermediate,5120820.87,75647.45,683573.71,-294419.714,-0.301,47,10,1.0238,10,62.1,821.23,4300,0.191,15.52,24.0,0.6467,6.47,0.2696,38428.99,0.0,0.0,0.0,832.3779,3579225.0076,-1541595.8624,Medium
2025-05-03,JOB0007,WELL007,Northern Lights 07,Deep Basin,Alberta,Horizontal,RIG002,Rig 18,CON001,Northstar Drilling Services,Intermediate,5120820.87,73656.39,757230.1,-333528.5631,-0.3058,47,11,0.9888,11,94.69,915.92,4300,0.213,17.17,24.0,0.7154,5.48,0.2283,44286.19,0.0,0.0,0.0,826.7426,3554993.2636,-1565827.6064,Normal
2025-05-04,JOB0007,WELL007,Northern Lights 07,Deep Basin,Alberta,Horizontal,RIG002,Rig 18,CON001,Northstar Drilling Services,Intermediate,5120820.87,63337.82,820567.92,-337404.4942,-0.2914,47,12,1.3719,12,56.44,972.36,4300,0.2261,18.85,24.0,0.7854,0.0,0.0,0.0,1.0,0.0,0.0,843.8931,3628740.4418,-1492080.4282,Normal
2025-05-05,JOB0007,WELL007,Northern Lights 07,Deep Basin,Alberta,Horizontal,RIG002,Rig 18,CON001,Northstar Drilling Services,Intermediate,5120820.87,74086.92,894654.84,-375689.8201,-0.2957,47,13,1.3405,13,94.36,1066.72,4300,0.2481,16.74,24.0,0.6975,6.3,0.2625,49296.69,0.0,0.0,0.0,838.697,3606397.0039,-1514423.8661,Medium
2025-05-06,JOB0007,WELL007,Northern Lights 07,Deep Basin,Alberta,Horizontal,RIG002,Rig 18,CON001,Northstar Drilling Services,Intermediate,5120820.87,69137.45,963792.29,-569452.9318,-0.3714,47,14,-0.0725,14,220.76,1287.48,4300,0.2994,17.46,24.0,0.7275,4.03,0.1679,35837.62,0.0,0.0,0.0,748.5882,3218929.1072,-1901891.7628,Normal
