month_start,policy_id,employer_id,employer_name,industry,region_id,region_name,province,product_id,product_name,product_category,coverage_level,pricing_tier,member_count,earned_premium_cad,paid_claims_cad,incurred_claims_cad,claim_count,loss_ratio,claims_frequency,claims_severity_cad,premium_per_member_cad,claims_per_member_cad,profitability_cad
2025-04-01,POL0020,EMP007,Atlantic Care Homes,Healthcare,REG005,Atlantic,Nova Scotia,PRD003,Dental Plus,Dental,Enhanced,Standard,297,24201.7,14733.98,16280.07,25.0,0.6727,0.0842,651.2028,81.4872,54.8151,7921.63
2025-05-01,POL0020,EMP007,Atlantic Care Homes,Healthcare,REG005,Atlantic,Nova Scotia,PRD003,Dental Plus,Dental,Enhanced,Standard,283,23060.88,13107.6,14119.87,19.0,0.6123,0.0671,743.1511,81.4872,49.8935,8941.01
2025-06-01,POL0020,EMP007,Atlantic Care Homes,Healthcare,REG005,Atlantic,Nova Scotia,PRD003,Dental Plus,Dental,Enhanced,Standard,281,22897.9,12402.01,13500.74,22.0,0.5896,0.0783,613.67,81.4872,48.0453,9397.16
2025-07-01,POL0020,EMP007,Atlantic Care Homes,Healthcare,REG005,Atlantic,Nova Scotia,PRD003,Dental Plus,Dental,Enhanced,Standard,292,23794.26,14154.41,15653.31,20.0,0.6579,0.0685,782.6655,81.4872,53.6072,8140.95
2025-08-01,POL0020,EMP007,Atlantic Care Homes,Healthcare,REG005,Atlantic,Nova Scotia,PRD003,Dental Plus,Dental,Enhanced,Standard,288,23468.31,8360.02,9415.25,20.0,0.4012,0.0694,470.7625,81.4872,32.6918,14053.06
2025-09-01,POL0020,EMP007,Atlantic Care Homes,Healthcare,REG005,Atlantic,Nova Scotia,PRD003,Dental Plus,Dental,Enhanced,Standard,278,22653.44,9576.79,10839.87,29.0,0.4785,0.1043,373.7886,81.4872,38.9923,11813.57
2025-10-01,POL0020,EMP007,Atlantic Care Homes,Healthcare,REG005,Atlantic,Nova Scotia,PRD003,Dental Plus,Dental,Enhanced,Standard,295,24038.72,7867.25,8723.61,16.0,0.3629,0.0542,545.2256,81.4872,29.5716,15315.11
2025-11-01,POL0020,EMP007,Atlantic Care Homes,Healthcare,REG005,Atlantic,Nova Scotia,PRD003,Dental Plus,Dental,Enhanced,Standard,281,22897.9,7868.9,8383.68,14.0,0.3661,0.0498,598.8343,81.4872,29.8352,14514.22
2025-12-01,POL0020,EMP007,Atlantic Care Homes,Healthcare,REG005,Atlantic,Nova Scotia,PRD003,Dental Plus,Dental,Enhanced,Standard,295,24038.72,23918.05,26739.67,29.0,1.1124,0.0983,922.0576,81.4872,90.6429,-2700.95
2025-01-01,POL0021,EMP007,Atlantic Care Homes,Healthcare,REG005,Atlantic,Nova Scotia,PRD001,Core Health,Health,Core,Standard,287,44778.38,4708.52,5165.38,35.0,0.1154,0.122,147.5823,156.0222,17.9978,39613.0
2025-02-01,POL0021,EMP007,Atlantic Care Homes,Healthcare,REG005,Atlantic,Nova Scotia,PRD001,Core Health,Health,Core,Standard,281,43842.25,5339.91,5985.31,37.0,0.1365,0.1317,161.7651,156.0222,21.3,37856.94
2025-03-01,POL0021,EMP007,Atlantic Care Homes,Healthcare,REG005,Atlantic,Nova Scotia,PRD001,Core Health,Health,Core,Standard,273,42594.07,3152.43,3580.37,22.0,0.0841,0.0806,162.7441,156.0222,13.1149,39013.7
2025-04-01,POL0021,EMP007,Atlantic Care Homes,Healthcare,REG005,Atlantic,Nova Scotia,PRD001,Core Health,Health,Core,Standard,283,44154.29,3171.32,3558.36,30.0,0.0806,0.106,118.612,156.0222,12.5737,40595.93
2025-05-01,POL0021,EMP007,Atlantic Care Homes,Healthcare,REG005,Atlantic,Nova Scotia,PRD001,Core Health,Health,Core,Standard,286,44622.36,2568.43,2793.68,19.0,0.0626,0.0664,147.0358,156.0222,9.7681,41828.68
2025-06-01,POL0021,EMP007,Atlantic Care Homes,Healthcare,REG005,Atlantic,Nova Scotia,PRD001,Core Health,Health,Core,Standard,272,42438.05,3139.89,3439.01,28.0,0.081,0.1029,122.8218,156.0222,12.6434,38999.04
2025-07-01,POL0021,EMP007,Atlantic Care Homes,Healthcare,REG005,Atlantic,Nova Scotia,PRD001,Core Health,Health,Core,Standard,285,44466.34,2629.86,2934.77,27.0,0.066,0.0947,108.6952,156.0222,10.2974,41531.57
2025-08-01,POL0021,EMP007,Atlantic Care Homes,Healthcare,REG005,Atlantic,Nova Scotia,PRD001,Core Health,Health,Core,Standard,274,42750.09,4048.79,4477.73,34.0,0.1047,0.1241,131.6979,156.0222,16.3421,38272.36
2025-09-01,POL0021,EMP007,Atlantic Care Homes,Healthcare,REG005,Atlantic,Nova Scotia,PRD001,Core Health,Health,Core,Standard,269,41969.98,2833.55,3145.14,21.0,0.0749,0.0781,149.7686,156.0222,11.692,38824.84
2025-10-01,POL0021,EMP007,Atlantic Care Homes,Healthcare,REG005,Atlantic,Nova Scotia,PRD001,Core Health,Health,Core,Standard,268,41813.96,3358.66,3705.7,36.0,0.0886,0.1343,102.9361,156.0222,13.8272,38108.26
2025-11-01,POL0021,EMP007,Atlantic Care Homes,Healthcare,REG005,Atlantic,Nova Scotia,PRD001,Core Health,Health,Core,Standard,284,44310.32,4009.61,4465.49,34.0,0.1008,0.1197,131.3379,156.0223,15.7236,39844.83
2025-12-01,POL0021,EMP007,Atlantic Care Homes,Healthcare,REG005,Atlantic,Nova Scotia,PRD001,Core Health,Health,Core,Standard,277,43218.16,2979.69,3285.61,36.0,0.076,0.13,91.2669,156.0222,11.8614,39932.55
2025-01-01,POL0022,EMP008,Metro Software Co,Technology,REG002,Ontario,Ontario,PRD002,Enhanced Health,Health,Enhanced,Preferred,372,85932.03,5085.59,5560.2,43.0,0.0647,0.1156,129.307,231.0001,14.9468,80371.83
2025-02-01,POL0022,EMP008,Metro Software Co,Technology,REG002,Ontario,Ontario,PRD002,Enhanced Health,Health,Enhanced,Preferred,370,85470.03,5152.48,5655.36,39.0,0.0662,0.1054,145.0092,231.0001,15.2848,79814.67
2025-03-01,POL0022,EMP008,Metro Software Co,Technology,REG002,Ontario,Ontario,PRD002,Enhanced Health,Health,Enhanced,Preferred,371,85701.03,5694.29,6386.26,48.0,0.0745,0.1294,133.0471,231.0001,17.2136,79314.77
2025-04-01,POL0022,EMP008,Metro Software Co,Technology,REG002,Ontario,Ontario,PRD002,Enhanced Health,Health,Enhanced,Preferred,375,86625.03,6658.61,7384.58,52.0,0.0852,0.1387,142.0112,231.0001,19.6922,79240.45
2025-05-01,POL0022,EMP008,Metro Software Co,Technology,REG002,Ontario,Ontario,PRD002,Enhanced Health,Health,Enhanced,Preferred,380,87780.03,2997.0,3271.48,25.0,0.0373,0.0658,130.8592,231.0001,8.6092,84508.55
2025-06-01,POL0022,EMP008,Metro Software Co,Technology,REG002,Ontario,Ontario,PRD002,Enhanced Health,Health,Enhanced,Preferred,370,85470.03,6346.85,6996.83,45.0,0.0819,0.1216,155.4851,231.0001,18.9104,78473.2
2025-07-01,POL0022,EMP008,Metro Software Co,Technology,REG002,Ontario,Ontario,PRD002,Enhanced Health,Health,Enhanced,Preferred,396,91476.03,5955.21,6642.82,50.0,0.0726,0.1263,132.8564,231.0001,16.7748,84833.21
2025-08-01,POL0022,EMP008,Metro Software Co,Technology,REG002,Ontario,Ontario,PRD002,Enhanced Health,Health,Enhanced,Preferred,378,87318.03,3581.93,3934.98,29.0,0.0451,0.0767,135.689,231.0001,10.41,83383.05
2025-09-01,POL0022,EMP008,Metro Software Co,Technology,REG002,Ontario,Ontario,PRD002,Enhanced Health,Health,Enhanced,Preferred,371,85701.03,5115.4,5637.37,39.0,0.0658,0.1051,144.5479,231.0001,15.1951,80063.66
2025-10-01,POL0022,EMP008,Metro Software Co,Technology,REG002,Ontario,Ontario,PRD002,Enhanced Health,Health,Enhanced,Preferred,376,86856.03,6236.12,6987.85,51.0,0.0805,0.1356,137.0167,231.0001,18.5847,79868.18
2025-11-01,POL0022,EMP008,Metro Software Co,Technology,REG002,Ontario,Ontario,PRD002,Enhanced Health,Health,Enhanced,Preferred,373,86163.03,5727.17,6467.79,47.0,0.0751,0.126,137.6126,231.0001,17.3399,79695.24
2025-12-01,POL0022,EMP008,Metro Software Co,Technology,REG002,Ontario,Ontario,PRD002,Enhanced Health,Health,Enhanced,Preferred,387,89397.03,3405.63,3809.83,37.0,0.0426,0.0956,102.9684,231.0001,9.8445,85587.2
2025-01-01,POL0023,EMP008,Metro Software Co,Technology,REG002,Ontario,Ontario,PRD001,Core Health,Health,Core,Standard,426,72564.87,5591.41,6196.54,45.0,0.0854,0.1056,137.7009,170.3401,14.5459,66368.33
2025-02-01,POL0023,EMP008,Metro Software Co,Technology,REG002,Ontario,Ontario,PRD001,Core Health,Health,Core,Standard,431,73416.57,3599.14,4047.23,33.0,0.0551,0.0766,122.6433,170.3401,9.3903,69369.34
2025-03-01,POL0023,EMP008,Metro Software Co,Technology,REG002,Ontario,Ontario,PRD001,Core Health,Health,Core,Standard,418,71202.15,4798.82,5346.52,44.0,0.0751,0.1053,121.5118,170.3401,12.7907,65855.63
2025-04-01,POL0023,EMP008,Metro Software Co,Technology,REG002,Ontario,Ontario,PRD001,Core Health,Health,Core,Standard,411,70009.77,5702.91,6434.97,54.0,0.0919,0.1314,119.1661,170.3401,15.6569,63574.8
2025-05-01,POL0023,EMP008,Metro Software Co,Technology,REG002,Ontario,Ontario,PRD001,Core Health,Health,Core,Standard,422,71883.51,6855.24,7560.25,57.0,0.1052,0.1351,132.636,170.3401,17.9153,64323.26
2025-06-01,POL0023,EMP008,Metro Software Co,Technology,REG002,Ontario,Ontario,PRD001,Core Health,Health,Core,Standard,425,72394.53,5771.88,6430.68,51.0,0.0888,0.12,126.0918,170.3401,15.131,65963.85
2025-07-01,POL0023,EMP008,Metro Software Co,Technology,REG002,Ontario,Ontario,PRD001,Core Health,Health,Core,Standard,415,70691.13,5850.44,6499.42,53.0,0.0919,0.1277,122.6306,170.3401,15.6613,64191.71
2025-08-01,POL0023,EMP008,Metro Software Co,Technology,REG002,Ontario,Ontario,PRD001,Core Health,Health,Core,Standard,407,69328.41,4573.96,5077.96,44.0,0.0732,0.1081,115.4082,170.3401,12.4766,64250.45
2025-09-01,POL0023,EMP008,Metro Software Co,Technology,REG002,Ontario,Ontario,PRD001,Core Health,Health,Core,Standard,420,71542.83,6321.13,7036.2,55.0,0.0983,0.131,127.9309,170.3401,16.7529,64506.63
2025-10-01,POL0023,EMP008,Metro Software Co,Technology,REG002,Ontario,Ontario,PRD001,Core Health,Health,Core,Standard,428,72905.55,5893.56,6558.98,50.0,0.09,0.1168,131.1796,170.3401,15.3247,66346.57
2025-11-01,POL0023,EMP008,Metro Software Co,Technology,REG002,Ontario,Ontario,PRD001,Core Health,Health,Core,Standard,415,70691.13,5801.19,6405.55,52.0,0.0906,0.1253,123.1837,170.3401,15.4351,64285.58
2025-12-01,POL0023,EMP008,Metro Software Co,Technology,REG002,Ontario,Ontario,PRD001,Core Health,Health,Core,Standard,420,71542.83,4193.35,4596.33,36.0,0.0642,0.0857,127.6758,170.3401,10.9436,66946.5
2025-01-01,POL0024,EMP008,Metro Software Co,Technology,REG002,Ontario,Ontario,PRD003,Dental Plus,Dental,Enhanced,Standard,409,34772.32,8300.54,9181.11,23.0,0.264,0.0562,399.1787,85.0179,22.4477,25591.21
2025-02-01,POL0024,EMP008,Metro Software Co,Technology,REG002,Ontario,Ontario,PRD003,Dental Plus,Dental,Enhanced,Standard,420,35707.51,22162.51,25248.41,37.0,0.7071,0.0881,682.3895,85.0179,60.1153,10459.1
2025-03-01,POL0024,EMP008,Metro Software Co,Technology,REG002,Ontario,Ontario,PRD003,Dental Plus,Dental,Enhanced,Standard,417,35452.46,17469.19,19671.37,39.0,0.5549,0.0935,504.3941,85.0179,47.1735,15781.09
2025-04-01,POL0024,EMP008,Metro Software Co,Technology,REG002,Ontario,Ontario,PRD003,Dental Plus,Dental,Enhanced,Standard,419,35622.5,16066.96,17848.81,38.0,0.5011,0.0907,469.7055,85.0179,42.5986,17773.69
2025-05-01,POL0024,EMP008,Metro Software Co,Technology,REG002,Ontario,Ontario,PRD003,Dental Plus,Dental,Enhanced,Standard,424,36047.59,14324.48,15864.69,31.0,0.4401,0.0731,511.7642,85.0179,37.4167,20182.9
2025-06-01,POL0024,EMP008,Metro Software Co,Technology,REG002,Ontario,Ontario,PRD003,Dental Plus,Dental,Enhanced,Standard,434,36897.76,7628.93,8553.31,22.0,0.2318,0.0507,388.7868,85.0179,19.7081,28344.45
2025-07-01,POL0024,EMP008,Metro Software Co,Technology,REG002,Ontario,Ontario,PRD003,Dental Plus,Dental,Enhanced,Standard,429,36472.67,15665.85,16587.22,26.0,0.4548,0.0606,637.97,85.0179,38.6648,19885.45
2025-08-01,POL0024,EMP008,Metro Software Co,Technology,REG002,Ontario,Ontario,PRD003,Dental Plus,Dental,Enhanced,Standard,412,35027.37,22087.36,24361.96,38.0,0.6955,0.0922,641.1042,85.0179,59.131,10665.41
2025-09-01,POL0024,EMP008,Metro Software Co,Technology,REG002,Ontario,Ontario,PRD003,Dental Plus,Dental,Enhanced,Standard,432,36727.73,11716.87,13363.46,26.0,0.3639,0.0602,513.9792,85.0179,30.9339,23364.27
2025-10-01,POL0024,EMP008,Metro Software Co,Technology,REG002,Ontario,Ontario,PRD003,Dental Plus,Dental,Enhanced,Standard,424,36047.59,10595.71,12096.13,21.0,0.3356,0.0495,576.0062,85.0179,28.5286,23951.46
2025-11-01,POL0024,EMP008,Metro Software Co,Technology,REG002,Ontario,Ontario,PRD003,Dental Plus,Dental,Enhanced,Standard,426,36217.62,9151.87,10161.66,21.0,0.2806,0.0493,483.8886,85.0179,23.8537,26055.96
2025-12-01,POL0024,EMP008,Metro Software Co,Technology,REG002,Ontario,Ontario,PRD003,Dental Plus,Dental,Enhanced,Standard,420,35707.51,25050.75,27828.41,43.0,0.7793,0.1024,647.1723,85.0179,66.2581,7879.1
2025-01-01,POL0025,EMP009,Foothills Construction,Construction,REG003,Alberta,Alberta,PRD001,Core Health,Health,Core,Standard,322,50401.67,3434.27,3811.92,30.0,0.0756,0.0932,127.064,156.5269,11.8383,46589.75
2025-02-01,POL0025,EMP009,Foothills Construction,Construction,REG003,Alberta,Alberta,PRD001,Core Health,Health,Core,Standard,318,49775.56,2642.7,3010.8,26.0,0.0605,0.0818,115.8,156.5269,9.4679,46764.76
2025-03-01,POL0025,EMP009,Foothills Construction,Construction,REG003,Alberta,Alberta,PRD001,Core Health,Health,Core,Standard,325,50871.25,4225.61,4675.16,36.0,0.0919,0.1108,129.8656,156.5269,14.3851,46196.09
2025-04-01,POL0025,EMP009,Foothills Construction,Construction,REG003,Alberta,Alberta,PRD001,Core Health,Health,Core,Standard,314,49149.45,5065.95,5716.42,43.0,0.1163,0.1369,132.94,156.5269,18.2052,43433.03
2025-05-01,POL0025,EMP009,Foothills Construction,Construction,REG003,Alberta,Alberta,PRD001,Core Health,Health,Core,Standard,332,51966.94,2253.64,2500.0,21.0,0.0481,0.0633,119.0476,156.5269,7.5301,49466.94
2025-06-01,POL0025,EMP009,Foothills Construction,Construction,REG003,Alberta,Alberta,PRD001,Core Health,Health,Core,Standard,325,50871.25,4630.99,5196.73,41.0,0.1022,0.1262,126.7495,156.5269,15.9899,45674.52
2025-07-01,POL0025,EMP009,Foothills Construction,Construction,REG003,Alberta,Alberta,PRD001,Core Health,Health,Core,Standard,325,50871.25,2141.44,2383.46,22.0,0.0469,0.0677,108.3391,156.5269,7.3337,48487.79
2025-08-01,POL0025,EMP009,Foothills Construction,Construction,REG003,Alberta,Alberta,PRD001,Core Health,Health,Core,Standard,323,50558.2,4593.3,5137.96,32.0,0.1016,0.0991,160.5612,156.5269,15.907,45420.24
2025-09-01,POL0025,EMP009,Foothills Construction,Construction,REG003,Alberta,Alberta,PRD001,Core Health,Health,Core,Standard,323,50558.2,3017.39,3355.69,23.0,0.0664,0.0712,145.8996,156.5269,10.3891,47202.51
2025-10-01,POL0025,EMP009,Foothills Construction,Construction,REG003,Alberta,Alberta,PRD001,Core Health,Health,Core,Standard,314,49149.45,3945.59,4327.27,42.0,0.088,0.1338,103.0302,156.5269,13.7811,44822.18
2025-11-01,POL0025,EMP009,Foothills Construction,Construction,REG003,Alberta,Alberta,PRD001,Core Health,Health,Core,Standard,317,49619.03,3694.93,4134.13,37.0,0.0833,0.1167,111.7332,156.5269,13.0414,45484.9
2025-12-01,POL0025,EMP009,Foothills Construction,Construction,REG003,Alberta,Alberta,PRD001,Core Health,Health,Core,Standard,326,51027.78,2401.94,2703.37,24.0,0.053,0.0736,112.6404,156.5269,8.2925,48324.41
2025-01-01,POL0026,EMP009,Foothills Construction,Construction,REG003,Alberta,Alberta,PRD003,Dental Plus,Dental,Enhanced,Standard,316,24293.45,18073.33,20125.87,23.0,0.8284,0.0728,875.0378,76.878,63.6895,4167.58
2025-02-01,POL0026,EMP009,Foothills Construction,Construction,REG003,Alberta,Alberta,PRD003,Dental Plus,Dental,Enhanced,Standard,309,23755.3,10481.82,11971.71,19.0,0.504,0.0615,630.09,76.878,38.7434,11783.59
2025-03-01,POL0026,EMP009,Foothills Construction,Construction,REG003,Alberta,Alberta,PRD003,Dental Plus,Dental,Enhanced,Standard,310,23832.18,19042.33,21214.78,32.0,0.8902,0.1032,662.9619,76.878,68.4348,2617.4
2025-04-01,POL0026,EMP009,Foothills Construction,Construction,REG003,Alberta,Alberta,PRD003,Dental Plus,Dental,Enhanced,Standard,319,24524.09,11933.64,13165.46,21.0,0.5368,0.0658,626.9267,76.878,41.271,11358.63
2025-05-01,POL0026,EMP009,Foothills Construction,Construction,REG003,Alberta,Alberta,PRD003,Dental Plus,Dental,Enhanced,Standard,328,25215.99,17944.52,20477.6,27.0,0.8121,0.0823,758.4296,76.878,62.4317,4738.39
2025-06-01,POL0026,EMP009,Foothills Construction,Construction,REG003,Alberta,Alberta,PRD003,Dental Plus,Dental,Enhanced,Standard,324,24908.48,21486.45,23257.77,31.0,0.9337,0.0957,750.2506,76.878,71.7832,1650.71
2025-07-01,POL0026,EMP009,Foothills Construction,Construction,REG003,Alberta,Alberta,PRD003,Dental Plus,Dental,Enhanced,Standard,316,24293.45,10212.22,11371.26,23.0,0.4681,0.0728,494.4026,76.878,35.985,12922.19
2025-08-01,POL0026,EMP009,Foothills Construction,Construction,REG003,Alberta,Alberta,PRD003,Dental Plus,Dental,Enhanced,Standard,327,25139.11,23941.36,26948.37,33.0,1.072,0.1009,816.6173,76.878,82.4109,-1809.26
2025-09-01,POL0026,EMP009,Foothills Construction,Construction,REG003,Alberta,Alberta,PRD003,Dental Plus,Dental,Enhanced,Standard,312,23985.94,8139.78,9093.49,26.0,0.3791,0.0833,349.7496,76.878,29.1458,14892.45
2025-10-01,POL0026,EMP009,Foothills Construction,Construction,REG003,Alberta,Alberta,PRD003,Dental Plus,Dental,Enhanced,Standard,315,24216.57,5644.92,6254.32,15.0,0.2583,0.0476,416.9547,76.878,19.855,17962.25
2025-11-01,POL0026,EMP009,Foothills Construction,Construction,REG003,Alberta,Alberta,PRD003,Dental Plus,Dental,Enhanced,Standard,328,25215.99,18666.73,20916.59,28.0,0.8295,0.0854,747.0211,76.878,63.7701,4299.4
2025-12-01,POL0026,EMP009,Foothills Construction,Construction,REG003,Alberta,Alberta,PRD003,Dental Plus,Dental,Enhanced,Standard,329,25292.87,8005.19,8733.76,17.0,0.3453,0.0517,513.7506,76.878,26.5464,16559.11
2025-01-01,POL0027,EMP009,Foothills Construction,Construction,REG003,Alberta,Alberta,PRD005,Life Basic,Life,Core,Preferred,326,10025.9,0.0,0.0,0.0,0.0,0.0,0.0,30.7543,0.0,10025.9
2025-02-01,POL0027,EMP009,Foothills Construction,Construction,REG003,Alberta,Alberta,PRD005,Life Basic,Life,Core,Preferred,307,9441.57,0.0,0.0,0.0,0.0,0.0,0.0,30.7543,0.0,9441.57
2025-03-01,POL0027,EMP009,Foothills Construction,Construction,REG003,Alberta,Alberta,PRD005,Life Basic,Life,Core,Preferred,325,9995.14,0.0,0.0,0.0,0.0,0.0,0.0,30.7543,0.0,9995.14
2025-04-01,POL0027,EMP009,Foothills Construction,Construction,REG003,Alberta,Alberta,PRD005,Life Basic,Life,Core,Preferred,319,9810.62,0.0,0.0,0.0,0.0,0.0,0.0,30.7543,0.0,9810.62
2025-05-01,POL0027,EMP009,Foothills Construction,Construction,REG003,Alberta,Alberta,PRD005,Life Basic,Life,Core,Preferred,309,9503.07,0.0,0.0,0.0,0.0,0.0,0.0,30.7543,0.0,9503.07
2025-06-01,POL0027,EMP009,Foothills Construction,Construction,REG003,Alberta,Alberta,PRD005,Life Basic,Life,Core,Preferred,317,9749.11,0.0,0.0,0.0,0.0,0.0,0.0,30.7543,0.0,9749.11
2025-07-01,POL0027,EMP009,Foothills Construction,Construction,REG003,Alberta,Alberta,PRD005,Life Basic,Life,Core,Preferred,308,9472.32,0.0,0.0,0.0,0.0,0.0,0.0,30.7543,0.0,9472.32
2025-08-01,POL0027,EMP009,Foothills Construction,Construction,REG003,Alberta,Alberta,PRD005,Life Basic,Life,Core,Preferred,311,9564.58,0.0,0.0,0.0,0.0,0.0,0.0,30.7543,0.0,9564.58
2025-09-01,POL0027,EMP009,Foothills Construction,Construction,REG003,Alberta,Alberta,PRD005,Life Basic,Life,Core,Preferred,325,9995.14,0.0,0.0,0.0,0.0,0.0,0.0,30.7543,0.0,9995.14
2025-10-01,POL0027,EMP009,Foothills Construction,Construction,REG003,Alberta,Alberta,PRD005,Life Basic,Life,Core,Preferred,326,10025.9,0.0,0.0,0.0,0.0,0.0,0.0,30.7543,0.0,10025.9
2025-11-01,POL0027,EMP009,Foothills Construction,Construction,REG003,Alberta,Alberta,PRD005,Life Basic,Life,Core,Preferred,308,9472.32,0.0,0.0,0.0,0.0,0.0,0.0,30.7543,0.0,9472.32
2025-12-01,POL0027,EMP009,Foothills Construction,Construction,REG003,Alberta,Alberta,PRD005,Life Basic,Life,Core,Preferred,319,9810.62,0.0,0.0,0.0,0.0,0.0,0.0,30.7543,0.0,9810.62
2025-01-01,POL0028,EMP010,Harbour Hospitality,Hospitality,REG004,British Columbia,British Columbia,PRD002,Enhanced Health,Health,Enhanced,Preferred,178,35176.71,2074.27,2388.31,22.0,0.0679,0.1236,108.5595,197.622,13.4175,32788.4
2025-02-01,POL0028,EMP010,Harbour Hospitality,Hospitality,REG004,British Columbia,British Columbia,PRD002,Enhanced Health,Health,Enhanced,Preferred,182,35967.2,1776.38,2044.59,12.0,0.0568,0.0659,170.3825,197.622,11.234,33922.61
2025-03-01,POL0028,EMP010,Harbour Hospitality,Hospitality,REG004,British Columbia,British Columbia,PRD002,Enhanced Health,Health,Enhanced,Preferred,173,34188.6,1352.14,1498.97,11.0,0.0438,0.0636,136.27,197.622,8.6646,32689.63
2025-04-01,POL0028,EMP010,Harbour Hospitality,Hospitality,REG004,British Columbia,British Columbia,PRD002,Enhanced Health,Health,Enhanced,Preferred,178,35176.71,3544.93,3969.44,23.0,0.1128,0.1292,172.5843,197.622,22.3002,31207.27
2025-05-01,POL0028,EMP010,Harbour Hospitality,Hospitality,REG004,British Columbia,British Columbia,PRD002,Enhanced Health,Health,Enhanced,Preferred,171,33793.36,2551.15,2771.67,22.0,0.082,0.1287,125.985,197.622,16.2086,31021.69
2025-06-01,POL0028,EMP010,Harbour Hospitality,Hospitality,REG004,British Columbia,British Columbia,PRD002,Enhanced Health,Health,Enhanced,Preferred,173,34188.6,2690.01,3083.81,18.0,0.0902,0.104,171.3228,197.622,17.8255,31104.79
2025-07-01,POL0028,EMP010,Harbour Hospitality,Hospitality,REG004,British Columbia,British Columbia,PRD002,Enhanced Health,Health,Enhanced,Preferred,173,34188.6,1933.84,2134.87,14.0,0.0624,0.0809,152.4907,197.622,12.3403,32053.73
2025-08-01,POL0028,EMP010,Harbour Hospitality,Hospitality,REG004,British Columbia,British Columbia,PRD002,Enhanced Health,Health,Enhanced,Preferred,181,35769.58,2825.31,3158.8,18.0,0.0883,0.0994,175.4889,197.622,17.4519,32610.78
2025-09-01,POL0028,EMP010,Harbour Hospitality,Hospitality,REG004,British Columbia,British Columbia,PRD002,Enhanced Health,Health,Enhanced,Preferred,175,34583.84,2345.6,2695.3,14.0,0.0779,0.08,192.5214,197.6219,15.4017,31888.54
2025-10-01,POL0028,EMP010,Harbour Hospitality,Hospitality,REG004,British Columbia,British Columbia,PRD002,Enhanced Health,Health,Enhanced,Preferred,175,34583.84,1604.88,1706.21,16.0,0.0493,0.0914,106.6381,197.6219,9.7498,32877.63
2025-11-01,POL0028,EMP010,Harbour Hospitality,Hospitality,REG004,British Columbia,British Columbia,PRD002,Enhanced Health,Health,Enhanced,Preferred,175,34583.84,2209.61,2459.26,25.0,0.0711,0.1429,98.3704,197.6219,14.0529,32124.58
2025-12-01,POL0028,EMP010,Harbour Hospitality,Hospitality,REG004,British Columbia,British Columbia,PRD002,Enhanced Health,Health,Enhanced,Preferred,173,34188.6,1497.54,1623.14,14.0,0.0475,0.0809,115.9386,197.622,9.3823,32565.46
2025-01-01,POL0029,EMP010,Harbour Hospitality,Hospitality,REG004,British Columbia,British Columbia,PRD003,Dental Plus,Dental,Enhanced,Standard,193,17610.15,5150.43,5681.94,18.0,0.3227,0.0933,315.6633,91.2443,29.4401,11928.21
2025-02-01,POL0029,EMP010,Harbour Hospitality,Hospitality,REG004,British Columbia,British Columbia,PRD003,Dental Plus,Dental,Enhanced,Standard,188,17153.93,3573.38,3924.09,12.0,0.2288,0.0638,327.0075,91.2443,20.8728,13229.84
2025-03-01,POL0029,EMP010,Harbour Hospitality,Hospitality,REG004,British Columbia,British Columbia,PRD003,Dental Plus,Dental,Enhanced,Standard,188,17153.93,8668.27,9652.88,16.0,0.5627,0.0851,603.305,91.2443,51.3451,7501.05
2025-04-01,POL0029,EMP010,Harbour Hospitality,Hospitality,REG004,British Columbia,British Columbia,PRD003,Dental Plus,Dental,Enhanced,Standard,187,17062.69,8872.86,9999.97,17.0,0.5861,0.0909,588.2335,91.2443,53.4758,7062.72
2025-05-01,POL0029,EMP010,Harbour Hospitality,Hospitality,REG004,British Columbia,British Columbia,PRD003,Dental Plus,Dental,Enhanced,Standard,184,16788.95,7485.66,8623.46,17.0,0.5136,0.0924,507.2624,91.2443,46.8666,8165.49
2025-06-01,POL0029,EMP010,Harbour Hospitality,Hospitality,REG004,British Columbia,British Columbia,PRD003,Dental Plus,Dental,Enhanced,Standard,190,17336.42,10329.99,11432.4,17.0,0.6594,0.0895,672.4941,91.2443,60.1705,5904.02
2025-07-01,POL0029,EMP010,Harbour Hospitality,Hospitality,REG004,British Columbia,British Columbia,PRD003,Dental Plus,Dental,Enhanced,Standard,193,17610.15,7727.91,8692.49,15.0,0.4936,0.0777,579.4993,91.2443,45.0388,8917.66
2025-08-01,POL0029,EMP010,Harbour Hospitality,Hospitality,REG004,British Columbia,British Columbia,PRD003,Dental Plus,Dental,Enhanced,Standard,194,17701.4,10542.55,11959.81,17.0,0.6756,0.0876,703.5182,91.2443,61.6485,5741.59
2025-09-01,POL0029,EMP010,Harbour Hospitality,Hospitality,REG004,British Columbia,British Columbia,PRD003,Dental Plus,Dental,Enhanced,Standard,193,17610.15,6620.94,7426.44,19.0,0.4217,0.0984,390.8653,91.2443,38.479,10183.71
2025-10-01,POL0029,EMP010,Harbour Hospitality,Hospitality,REG004,British Columbia,British Columbia,PRD003,Dental Plus,Dental,Enhanced,Standard,190,17336.42,9766.25,11181.9,13.0,0.645,0.0684,860.1462,91.2443,58.8521,6154.52
