date,commodity_id,contract_month,futures_price_usd_mt
2025-01-21,CORN,2025-07,187.25
2025-01-22,CORN,2025-07,188.41
2025-01-23,CORN,2025-07,190.88
2025-01-24,CORN,2025-07,186.64
2025-01-27,CORN,2025-07,187.74
2025-01-28,CORN,2025-07,188.7
2025-01-29,CORN,2025-07,187.39
2025-01-30,CORN,2025-07,187.77
2025-01-31,CORN,2025-07,183.75
2025-02-03,CORN,2025-07,187.01
2025-02-04,CORN,2025-07,186.19
2025-02-05,CORN,2025-07,190.0
2025-02-06,CORN,2025-07,188.44
2025-02-07,CORN,2025-07,190.63
2025-02-10,CORN,2025-07,188.35
2025-02-11,CORN,2025-07,190.22
2025-02-12,CORN,2025-07,189.31
2025-02-13,CORN,2025-07,189.06
2025-02-14,CORN,2025-07,190.7
2025-02-17,CORN,2025-07,189.15
2025-02-18,CORN,2025-07,186.9
2025-02-19,CORN,2025-07,188.15
2025-02-20,CORN,2025-07,191.03
2025-02-21,CORN,2025-07,192.18
2025-02-24,CORN,2025-07,193.23
2025-02-25,CORN,2025-07,194.11
2025-02-26,CORN,2025-07,194.27
2025-02-27,CORN,2025-07,192.51
2025-02-28,CORN,2025-07,191.57
2025-03-03,CORN,2025-07,191.58
2025-03-04,CORN,2025-07,193.16
2025-03-05,CORN,2025-07,193.6
2025-03-06,CORN,2025-07,196.87
2025-03-07,CORN,2025-07,198.55
2025-03-10,CORN,2025-07,200.92
2025-03-11,CORN,2025-07,201.95
2025-03-12,CORN,2025-07,205.49
2025-03-13,CORN,2025-07,203.96
2025-03-14,CORN,2025-07,203.19
2025-03-17,CORN,2025-07,201.46
2025-03-18,CORN,2025-07,205.81
2025-03-19,CORN,2025-07,208.77
2025-03-20,CORN,2025-07,205.79
2025-03-21,CORN,2025-07,208.67
2025-03-24,CORN,2025-07,210.44
2025-03-25,CORN,2025-07,213.77
2025-03-26,CORN,2025-07,210.37
2025-03-27,CORN,2025-07,208.9
2025-03-28,CORN,2025-07,208.99
2025-03-31,CORN,2025-07,204.78
2025-04-01,CORN,2025-07,206.14
2025-04-02,CORN,2025-07,206.5
2025-04-03,CORN,2025-07,207.65
2025-04-04,CORN,2025-07,213.63
2025-04-07,CORN,2025-07,212.97
2025-04-08,CORN,2025-07,210.78
2025-04-09,CORN,2025-07,211.6
2025-04-10,CORN,2025-07,212.02
2025-04-11,CORN,2025-07,212.19
2025-04-14,CORN,2025-07,211.81
2025-04-15,CORN,2025-07,214.23
2025-04-16,CORN,2025-07,213.53
2025-04-17,CORN,2025-07,211.26
2025-04-18,CORN,2025-07,206.58
2025-04-21,CORN,2025-07,209.66
2025-04-22,CORN,2025-07,212.24
2025-04-23,CORN,2025-07,211.67
2025-04-24,CORN,2025-07,210.26
2025-04-25,CORN,2025-07,209.79
2025-04-28,CORN,2025-07,209.19
2025-04-29,CORN,2025-07,206.79
2025-04-30,CORN,2025-07,207.2
2025-05-01,CORN,2025-07,207.26
2025-05-02,CORN,2025-07,206.39
2025-05-05,CORN,2025-07,208.54
2025-05-06,CORN,2025-07,206.29
2025-05-07,CORN,2025-07,207.72
2025-05-08,CORN,2025-07,209.01
2025-05-09,CORN,2025-07,210.94
2025-05-12,CORN,2025-07,210.08
2025-05-13,CORN,2025-07,209.78
2025-05-14,CORN,2025-07,209.31
2025-05-15,CORN,2025-07,207.27
2025-05-16,CORN,2025-07,213.16
2025-05-19,CORN,2025-07,210.68
2025-05-20,CORN,2025-07,209.0
2025-05-21,CORN,2025-07,208.21
2025-05-22,CORN,2025-07,209.84
2025-05-23,CORN,2025-07,208.14
2025-05-26,CORN,2025-07,206.83
2025-05-27,CORN,2025-07,210.59
2025-05-28,CORN,2025-07,210.67
2025-05-29,CORN,2025-07,213.8
2025-05-30,CORN,2025-07,214.44
2025-06-02,CORN,2025-07,214.31
2025-06-03,CORN,2025-07,211.49
2025-06-04,CORN,2025-07,212.04
2025-06-05,CORN,2025-07,210.82
2025-06-06,CORN,2025-07,210.72
2025-06-09,CORN,2025-07,209.94
2025-06-10,CORN,2025-07,207.26
2025-06-11,CORN,2025-07,206.03
2025-06-12,CORN,2025-07,205.04
2025-06-13,CORN,2025-07,208.6
2025-06-16,CORN,2025-07,207.64
2025-06-17,CORN,2025-07,212.23
2025-06-18,CORN,2025-07,213.86
2025-06-19,CORN,2025-07,211.9
2025-06-20,CORN,2025-07,212.36
2025-06-23,CORN,2025-07,211.43
2025-06-24,CORN,2025-07,214.38
2025-06-25,CORN,2025-07,219.56
2025-06-26,CORN,2025-07,216.78
2025-06-27,CORN,2025-07,219.14
2025-06-30,CORN,2025-07,217.41
2025-01-02,CORN,2025-09,191.65
2025-01-03,CORN,2025-09,190.95
2025-01-06,CORN,2025-09,194.39
2025-01-07,CORN,2025-09,196.06
2025-01-08,CORN,2025-09,196.73
2025-01-09,CORN,2025-09,197.4
2025-01-10,CORN,2025-09,195.42
2025-01-13,CORN,2025-09,196.69
2025-01-14,CORN,2025-09,197.9
2025-01-15,CORN,2025-09,194.94
2025-01-16,CORN,2025-09,190.62
2025-01-17,CORN,2025-09,185.88
2025-01-20,CORN,2025-09,189.85
2025-01-21,CORN,2025-09,189.59
2025-01-22,CORN,2025-09,187.61
2025-01-23,CORN,2025-09,192.1
2025-01-24,CORN,2025-09,191.21
2025-01-27,CORN,2025-09,190.67
2025-01-28,CORN,2025-09,189.46
2025-01-29,CORN,2025-09,189.99
2025-01-30,CORN,2025-09,187.49
2025-01-31,CORN,2025-09,186.55
2025-02-03,CORN,2025-09,190.2
2025-02-04,CORN,2025-09,188.0
2025-02-05,CORN,2025-09,190.99
2025-02-06,CORN,2025-09,192.22
2025-02-07,CORN,2025-09,194.08
2025-02-10,CORN,2025-09,194.3
2025-02-11,CORN,2025-09,193.84
2025-02-12,CORN,2025-09,193.02
2025-02-13,CORN,2025-09,192.91
2025-02-14,CORN,2025-09,193.02
2025-02-17,CORN,2025-09,191.5
2025-02-18,CORN,2025-09,190.98
2025-02-19,CORN,2025-09,189.04
2025-02-20,CORN,2025-09,193.25
2025-02-21,CORN,2025-09,193.72
2025-02-24,CORN,2025-09,196.92
2025-02-25,CORN,2025-09,197.69
2025-02-26,CORN,2025-09,196.77
2025-02-27,CORN,2025-09,195.41
2025-02-28,CORN,2025-09,194.7
2025-03-03,CORN,2025-09,193.85
2025-03-04,CORN,2025-09,197.41
2025-03-05,CORN,2025-09,197.03
2025-03-06,CORN,2025-09,200.94
2025-03-07,CORN,2025-09,201.47
2025-03-10,CORN,2025-09,202.74
2025-03-11,CORN,2025-09,203.88
2025-03-12,CORN,2025-09,209.69
2025-03-13,CORN,2025-09,207.08
2025-03-14,CORN,2025-09,206.25
2025-03-17,CORN,2025-09,204.11
2025-03-18,CORN,2025-09,206.96
2025-03-19,CORN,2025-09,209.93
2025-03-20,CORN,2025-09,207.54
2025-03-21,CORN,2025-09,210.61
2025-03-24,CORN,2025-09,213.5
2025-03-25,CORN,2025-09,216.63
2025-03-26,CORN,2025-09,213.02
2025-03-27,CORN,2025-09,213.21
2025-03-28,CORN,2025-09,211.86
2025-03-31,CORN,2025-09,208.2
2025-04-01,CORN,2025-09,210.78
2025-04-02,CORN,2025-09,208.99
2025-04-03,CORN,2025-09,211.1
2025-04-04,CORN,2025-09,215.3
2025-04-07,CORN,2025-09,213.44
2025-04-08,CORN,2025-09,213.25
2025-04-09,CORN,2025-09,215.78
2025-04-10,CORN,2025-09,216.6
2025-04-11,CORN,2025-09,213.91
2025-04-14,CORN,2025-09,212.5
2025-04-15,CORN,2025-09,215.86
2025-04-16,CORN,2025-09,218.14
2025-04-17,CORN,2025-09,212.58
2025-04-18,CORN,2025-09,211.63
2025-04-21,CORN,2025-09,213.61
2025-04-22,CORN,2025-09,214.49
2025-04-23,CORN,2025-09,211.35
2025-04-24,CORN,2025-09,213.13
2025-04-25,CORN,2025-09,211.98
2025-04-28,CORN,2025-09,214.49
2025-04-29,CORN,2025-09,210.35
2025-04-30,CORN,2025-09,209.67
2025-05-01,CORN,2025-09,210.35
2025-05-02,CORN,2025-09,209.7
2025-05-05,CORN,2025-09,211.29
2025-05-06,CORN,2025-09,208.35
2025-05-07,CORN,2025-09,208.67
2025-05-08,CORN,2025-09,212.82
2025-05-09,CORN,2025-09,213.24
2025-05-12,CORN,2025-09,211.83
2025-05-13,CORN,2025-09,212.87
2025-05-14,CORN,2025-09,210.08
2025-05-15,CORN,2025-09,209.52
2025-05-16,CORN,2025-09,213.98
2025-05-19,CORN,2025-09,211.22
2025-05-20,CORN,2025-09,211.95
2025-05-21,CORN,2025-09,209.93
2025-05-22,CORN,2025-09,210.35
2025-05-23,CORN,2025-09,210.22
2025-05-26,CORN,2025-09,211.29
2025-05-27,CORN,2025-09,210.98
2025-05-28,CORN,2025-09,214.12
2025-05-29,CORN,2025-09,216.31
2025-05-30,CORN,2025-09,216.99
2025-06-02,CORN,2025-09,216.17
2025-06-03,CORN,2025-09,215.85
2025-06-04,CORN,2025-09,215.98
2025-06-05,CORN,2025-09,214.22
2025-06-06,CORN,2025-09,210.28
2025-06-09,CORN,2025-09,211.0
2025-06-10,CORN,2025-09,210.43
2025-06-11,CORN,2025-09,209.05
2025-06-12,CORN,2025-09,208.52
2025-06-13,CORN,2025-09,210.34
2025-06-16,CORN,2025-09,210.31
2025-06-17,CORN,2025-09,214.55
2025-06-18,CORN,2025-09,213.69
2025-06-19,CORN,2025-09,215.2
2025-06-20,CORN,2025-09,215.06
2025-06-23,CORN,2025-09,215.9
2025-06-24,CORN,2025-09,215.0
2025-06-25,CORN,2025-09,220.91
2025-06-26,CORN,2025-09,220.55
2025-06-27,CORN,2025-09,220.41
2025-06-30,CORN,2025-09,220.69
2025-01-02,SOY,2025-03,390.73
2025-01-03,SOY,2025-03,385.12
2025-01-06,SOY,2025-03,382.5
2025-01-07,SOY,2025-03,379.54
2025-01-08,SOY,2025-03,382.1
2025-01-09,SOY,2025-03,379.48
2025-01-10,SOY,2025-03,382.5
2025-01-13,SOY,2025-03,383.88
2025-01-14,SOY,2025-03,387.99
2025-01-15,SOY,2025-03,387.72
2025-01-16,SOY,2025-03,390.48
2025-01-17,SOY,2025-03,383.22
2025-01-20,SOY,2025-03,376.05
2025-01-21,SOY,2025-03,378.89
2025-01-22,SOY,2025-03,382.95
2025-01-23,SOY,2025-03,379.03
2025-01-24,SOY,2025-03,380.3
2025-01-27,SOY,2025-03,379.57
2025-01-28,SOY,2025-03,378.91
2025-01-29,SOY,2025-03,375.45
2025-01-30,SOY,2025-03,369.7
2025-01-31,SOY,2025-03,380.71
2025-02-03,SOY,2025-03,379.04
2025-02-04,SOY,2025-03,375.65
2025-02-05,SOY,2025-03,367.66
2025-02-06,SOY,2025-03,371.71
2025-02-07,SOY,2025-03,368.49
2025-02-10,SOY,2025-03,360.71
2025-02-11,SOY,2025-03,367.3
2025-02-12,SOY,2025-03,371.31
2025-02-13,SOY,2025-03,371.2
2025-02-14,SOY,2025-03,369.07
2025-02-17,SOY,2025-03,374.29
2025-02-18,SOY,2025-03,369.08
2025-02-19,SOY,2025-03,369.78
2025-02-20,SOY,2025-03,373.5
2025-02-21,SOY,2025-03,367.81
2025-02-24,SOY,2025-03,371.22
2025-02-25,SOY,2025-03,371.58
2025-02-26,SOY,2025-03,373.06
2025-02-27,SOY,2025-03,370.77
2025-02-28,SOY,2025-03,370.36
2025-03-03,SOY,2025-03,365.63
2025-03-04,SOY,2025-03,366.87
2025-03-05,SOY,2025-03,368.97
2025-03-06,SOY,2025-03,363.09
2025-03-07,SOY,2025-03,361.63
2025-03-10,SOY,2025-03,358.36
2025-03-11,SOY,2025-03,356.46
2025-03-12,SOY,2025-03,359.12
2025-03-13,SOY,2025-03,355.91
2025-03-14,SOY,2025-03,359.68
2025-03-17,SOY,2025-03,362.34
2025-03-18,SOY,2025-03,360.05
2025-03-19,SOY,2025-03,361.21
2025-03-20,SOY,2025-03,362.73
2025-03-21,SOY,2025-03,360.06
2025-03-24,SOY,2025-03,356.95
2025-03-25,SOY,2025-03,358.81
2025-03-26,SOY,2025-03,361.88
2025-03-27,SOY,2025-03,365.02
2025-03-28,SOY,2025-03,361.04
2025-03-31,SOY,2025-03,356.37
2025-04-01,SOY,2025-03,355.29
2025-04-02,SOY,2025-03,362.27
2025-04-03,SOY,2025-03,362.23
2025-04-04,SOY,2025-03,358.14
2025-04-07,SOY,2025-03,370.28
2025-04-08,SOY,2025-03,371.97
2025-04-09,SOY,2025-03,372.67
2025-04-10,SOY,2025-03,371.45
2025-04-11,SOY,2025-03,365.89
2025-04-14,SOY,2025-03,362.57
2025-04-15,SOY,2025-03,367.0
2025-04-16,SOY,2025-03,370.33
2025-04-17,SOY,2025-03,365.47
2025-04-18,SOY,2025-03,362.38
2025-04-21,SOY,2025-03,357.75
2025-04-22,SOY,2025-03,358.22
2025-04-23,SOY,2025-03,348.96
2025-04-24,SOY,2025-03,354.34
2025-04-25,SOY,2025-03,352.85
2025-04-28,SOY,2025-03,361.04
2025-04-29,SOY,2025-03,362.74
2025-04-30,SOY,2025-03,362.78
2025-05-01,SOY,2025-03,364.71
2025-05-02,SOY,2025-03,353.93
2025-05-05,SOY,2025-03,357.17
2025-05-06,SOY,2025-03,359.14
2025-05-07,SOY,2025-03,351.87
2025-05-08,SOY,2025-03,350.68
2025-05-09,SOY,2025-03,350.88
2025-05-12,SOY,2025-03,348.6
2025-05-13,SOY,2025-03,345.49
2025-05-14,SOY,2025-03,347.99
2025-05-15,SOY,2025-03,346.72
2025-05-16,SOY,2025-03,348.65
2025-05-19,SOY,2025-03,345.67
2025-05-20,SOY,2025-03,347.08
2025-05-21,SOY,2025-03,348.72
2025-05-22,SOY,2025-03,342.37
2025-05-23,SOY,2025-03,345.88
2025-05-26,SOY,2025-03,346.44
2025-05-27,SOY,2025-03,356.44
2025-05-28,SOY,2025-03,351.37
2025-05-29,SOY,2025-03,352.02
2025-05-30,SOY,2025-03,350.28
2025-06-02,SOY,2025-03,352.89
2025-06-03,SOY,2025-03,347.83
2025-06-04,SOY,2025-03,350.1
2025-06-05,SOY,2025-03,356.09
2025-06-06,SOY,2025-03,355.49
2025-06-09,SOY,2025-03,356.09
2025-06-10,SOY,2025-03,356.78
2025-06-11,SOY,2025-03,358.79
2025-06-12,SOY,2025-03,357.99
2025-06-13,SOY,2025-03,363.47
2025-06-16,SOY,2025-03,362.14
2025-06-17,SOY,2025-03,364.77
2025-06-18,SOY,2025-03,363.72
2025-06-19,SOY,2025-03,367.31
2025-06-20,SOY,2025-03,368.88
2025-06-23,SOY,2025-03,366.44
2025-06-24,SOY,2025-03,369.34
2025-06-25,SOY,2025-03,368.87
2025-06-26,SOY,2025-03,367.76
2025-06-27,SOY,2025-03,367.84
2025-06-30,SOY,2025-03,373.73
2025-01-02,SOY,2025-05,392.77
2025-01-03,SOY,2025-05,388.98
2025-01-06,SOY,2025-05,386.43
2025-01-07,SOY,2025-05,387.52
2025-01-08,SOY,2025-05,385.74
2025-01-09,SOY,2025-05,384.0
2025-01-10,SOY,2025-05,382.68
2025-01-13,SOY,2025-05,393.8
2025-01-14,SOY,2025-05,386.32
2025-01-15,SOY,2025-05,391.04
2025-01-16,SOY,2025-05,397.02
2025-01-17,SOY,2025-05,390.75
2025-01-20,SOY,2025-05,379.85
2025-01-21,SOY,2025-05,385.27
2025-01-22,SOY,2025-05,387.04
2025-01-23,SOY,2025-05,387.94
2025-01-24,SOY,2025-05,389.39
2025-01-27,SOY,2025-05,389.13
2025-01-28,SOY,2025-05,381.93
2025-01-29,SOY,2025-05,382.48
2025-01-30,SOY,2025-05,375.71
2025-01-31,SOY,2025-05,381.12
2025-02-03,SOY,2025-05,382.74
2025-02-04,SOY,2025-05,375.54
2025-02-05,SOY,2025-05,371.71
2025-02-06,SOY,2025-05,370.72
2025-02-07,SOY,2025-05,372.05
2025-02-10,SOY,2025-05,364.69
2025-02-11,SOY,2025-05,367.39
2025-02-12,SOY,2025-05,372.54
2025-02-13,SOY,2025-05,375.25
2025-02-14,SOY,2025-05,372.65
2025-02-17,SOY,2025-05,379.23
2025-02-18,SOY,2025-05,373.79
2025-02-19,SOY,2025-05,375.75
2025-02-20,SOY,2025-05,376.06
2025-02-21,SOY,2025-05,370.54
2025-02-24,SOY,2025-05,374.36
2025-02-25,SOY,2025-05,376.49
2025-02-26,SOY,2025-05,379.48
2025-02-27,SOY,2025-05,377.64
2025-02-28,SOY,2025-05,373.72
2025-03-03,SOY,2025-05,368.45
2025-03-04,SOY,2025-05,373.05
2025-03-05,SOY,2025-05,372.18
2025-03-06,SOY,2025-05,368.92
2025-03-07,SOY,2025-05,366.72
2025-03-10,SOY,2025-05,362.12
2025-03-11,SOY,2025-05,360.43
2025-03-12,SOY,2025-05,360.74
2025-03-13,SOY,2025-05,357.18
2025-03-14,SOY,2025-05,361.58
2025-03-17,SOY,2025-05,359.98
2025-03-18,SOY,2025-05,366.63
2025-03-19,SOY,2025-05,366.67
2025-03-20,SOY,2025-05,365.01
2025-03-21,SOY,2025-05,371.1
2025-03-24,SOY,2025-05,362.36
2025-03-25,SOY,2025-05,367.85
2025-03-26,SOY,2025-05,366.41
2025-03-27,SOY,2025-05,370.93
2025-03-28,SOY,2025-05,363.3
2025-03-31,SOY,2025-05,359.31
2025-04-01,SOY,2025-05,360.6
2025-04-02,SOY,2025-05,366.59
2025-04-03,SOY,2025-05,366.83
2025-04-04,SOY,2025-05,368.29
2025-04-07,SOY,2025-05,374.85
2025-04-08,SOY,2025-05,376.91
2025-04-09,SOY,2025-05,380.32
2025-04-10,SOY,2025-05,372.11
2025-04-11,SOY,2025-05,369.48
2025-04-14,SOY,2025-05,371.42
2025-04-15,SOY,2025-05,370.89
2025-04-16,SOY,2025-05,370.05
2025-04-17,SOY,2025-05,365.44
2025-04-18,SOY,2025-05,364.75
2025-04-21,SOY,2025-05,359.75
2025-04-22,SOY,2025-05,358.46
2025-04-23,SOY,2025-05,352.7
2025-04-24,SOY,2025-05,356.94
2025-04-25,SOY,2025-05,357.38
2025-04-28,SOY,2025-05,366.9
2025-04-29,SOY,2025-05,368.11
2025-04-30,SOY,2025-05,366.66
2025-05-01,SOY,2025-05,367.4
2025-05-02,SOY,2025-05,364.0
2025-05-05,SOY,2025-05,361.81
2025-05-06,SOY,2025-05,363.58
2025-05-07,SOY,2025-05,355.03
2025-05-08,SOY,2025-05,357.19
2025-05-09,SOY,2025-05,351.87
2025-05-12,SOY,2025-05,353.71
2025-05-13,SOY,2025-05,347.82
2025-05-14,SOY,2025-05,346.57
2025-05-15,SOY,2025-05,350.69
2025-05-16,SOY,2025-05,356.02
2025-05-19,SOY,2025-05,355.75
2025-05-20,SOY,2025-05,353.01
2025-05-21,SOY,2025-05,350.73
2025-05-22,SOY,2025-05,345.6
2025-05-23,SOY,2025-05,349.53
2025-05-26,SOY,2025-05,351.14
2025-05-27,SOY,2025-05,357.08
2025-05-28,SOY,2025-05,358.34
2025-05-29,SOY,2025-05,353.6
2025-05-30,SOY,2025-05,352.34
2025-06-02,SOY,2025-05,357.35
2025-06-03,SOY,2025-05,357.07
2025-06-04,SOY,2025-05,354.5
2025-06-05,SOY,2025-05,359.25
2025-06-06,SOY,2025-05,357.01
2025-06-09,SOY,2025-05,354.53
2025-06-10,SOY,2025-05,359.87
2025-06-11,SOY,2025-05,361.5
2025-06-12,SOY,2025-05,359.88
2025-06-13,SOY,2025-05,369.02
2025-06-16,SOY,2025-05,368.04
2025-06-17,SOY,2025-05,366.19
2025-06-18,SOY,2025-05,362.29
2025-06-19,SOY,2025-05,370.88
2025-06-20,SOY,2025-05,372.58
2025-06-23,SOY,2025-05,370.64
2025-06-24,SOY,2025-05,372.1
2025-06-25,SOY,2025-05,377.9
2025-06-26,SOY,2025-05,367.43
2025-06-27,SOY,2025-05,373.58
2025-06-30,SOY,2025-05,375.65
2025-01-02,SOY,2025-07,398.15
2025-01-03,SOY,2025-07,396.2
2025-01-06,SOY,2025-07,392.41
2025-01-07,SOY,2025-07,388.1
2025-01-08,SOY,2025-07,390.62
2025-01-09,SOY,2025-07,389.65
2025-01-10,SOY,2025-07,388.1
2025-01-13,SOY,2025-07,395.04
2025-01-14,SOY,2025-07,396.09
2025-01-15,SOY,2025-07,398.15
2025-01-16,SOY,2025-07,397.81
2025-01-17,SOY,2025-07,391.82
2025-01-20,SOY,2025-07,384.49
2025-01-21,SOY,2025-07,386.51
2025-01-22,SOY,2025-07,393.19
2025-01-23,SOY,2025-07,391.36
2025-01-24,SOY,2025-07,391.36
2025-01-27,SOY,2025-07,390.19
2025-01-28,SOY,2025-07,391.0
2025-01-29,SOY,2025-07,384.28
2025-01-30,SOY,2025-07,381.87
2025-01-31,SOY,2025-07,389.34
2025-02-03,SOY,2025-07,388.82
2025-02-04,SOY,2025-07,382.01
2025-02-05,SOY,2025-07,378.24
2025-02-06,SOY,2025-07,383.01
2025-02-07,SOY,2025-07,376.43
2025-02-10,SOY,2025-07,374.52
2025-02-11,SOY,2025-07,380.3
2025-02-12,SOY,2025-07,379.73
2025-02-13,SOY,2025-07,378.7
2025-02-14,SOY,2025-07,380.33
2025-02-17,SOY,2025-07,377.81
2025-02-18,SOY,2025-07,382.55
2025-02-19,SOY,2025-07,378.86
2025-02-20,SOY,2025-07,375.39
2025-02-21,SOY,2025-07,374.36
2025-02-24,SOY,2025-07,381.72
2025-02-25,SOY,2025-07,380.61
2025-02-26,SOY,2025-07,386.88
2025-02-27,SOY,2025-07,380.12
2025-02-28,SOY,2025-07,376.07
2025-03-03,SOY,2025-07,374.54
2025-03-04,SOY,2025-07,375.58
2025-03-05,SOY,2025-07,375.07
2025-03-06,SOY,2025-07,376.57
2025-03-07,SOY,2025-07,369.12
2025-03-10,SOY,2025-07,367.19
2025-03-11,SOY,2025-07,366.55
2025-03-12,SOY,2025-07,361.85
2025-03-13,SOY,2025-07,360.07
2025-03-14,SOY,2025-07,367.75
2025-03-17,SOY,2025-07,371.32
2025-03-18,SOY,2025-07,372.81
2025-03-19,SOY,2025-07,366.53
2025-03-20,SOY,2025-07,364.64
2025-03-21,SOY,2025-07,371.95
2025-03-24,SOY,2025-07,364.73
2025-03-25,SOY,2025-07,371.86
2025-03-26,SOY,2025-07,367.47
2025-03-27,SOY,2025-07,372.35
2025-03-28,SOY,2025-07,370.81
2025-03-31,SOY,2025-07,367.75
2025-04-01,SOY,2025-07,364.92
2025-04-02,SOY,2025-07,369.89
2025-04-03,SOY,2025-07,371.94
2025-04-04,SOY,2025-07,372.08
2025-04-07,SOY,2025-07,378.59
2025-04-08,SOY,2025-07,379.72
2025-04-09,SOY,2025-07,380.66
2025-04-10,SOY,2025-07,382.23
2025-04-11,SOY,2025-07,374.84
2025-04-14,SOY,2025-07,371.54
2025-04-15,SOY,2025-07,374.96
2025-04-16,SOY,2025-07,375.8
2025-04-17,SOY,2025-07,370.24
2025-04-18,SOY,2025-07,370.33
2025-04-21,SOY,2025-07,365.34
2025-04-22,SOY,2025-07,365.58
2025-04-23,SOY,2025-07,355.25
2025-04-24,SOY,2025-07,365.22
2025-04-25,SOY,2025-07,362.5
2025-04-28,SOY,2025-07,370.2
2025-04-29,SOY,2025-07,369.21
2025-04-30,SOY,2025-07,369.56
2025-05-01,SOY,2025-07,371.92
2025-05-02,SOY,2025-07,371.42
2025-05-05,SOY,2025-07,364.24
2025-05-06,SOY,2025-07,367.96
2025-05-07,SOY,2025-07,358.16
2025-05-08,SOY,2025-07,358.42
2025-05-09,SOY,2025-07,355.55
2025-05-12,SOY,2025-07,358.85
2025-05-13,SOY,2025-07,349.23
2025-05-14,SOY,2025-07,351.69
2025-05-15,SOY,2025-07,350.52
2025-05-16,SOY,2025-07,356.69
2025-05-19,SOY,2025-07,357.25
2025-05-20,SOY,2025-07,353.21
2025-05-21,SOY,2025-07,354.14
2025-05-22,SOY,2025-07,347.36
2025-05-23,SOY,2025-07,350.6
2025-05-26,SOY,2025-07,356.8
2025-05-27,SOY,2025-07,363.21
2025-05-28,SOY,2025-07,360.76
2025-05-29,SOY,2025-07,357.58
2025-05-30,SOY,2025-07,354.68
2025-06-02,SOY,2025-07,356.14
2025-06-03,SOY,2025-07,359.5
2025-06-04,SOY,2025-07,361.11
2025-06-05,SOY,2025-07,364.71
2025-06-06,SOY,2025-07,362.17
2025-06-09,SOY,2025-07,362.72
2025-06-10,SOY,2025-07,365.97
2025-06-11,SOY,2025-07,365.26
2025-06-12,SOY,2025-07,364.46
2025-06-13,SOY,2025-07,376.88
2025-06-16,SOY,2025-07,366.74
2025-06-17,SOY,2025-07,370.71
2025-06-18,SOY,2025-07,371.03
2025-06-19,SOY,2025-07,371.78
2025-06-20,SOY,2025-07,376.39
2025-06-23,SOY,2025-07,374.32
2025-06-24,SOY,2025-07,376.65
2025-06-25,SOY,2025-07,374.85
2025-06-26,SOY,2025-07,377.37
2025-06-27,SOY,2025-07,380.08
2025-06-30,SOY,2025-07,381.1
2025-01-02,SOY,2025-09,402.66
2025-01-03,SOY,2025-09,399.24
2025-01-06,SOY,2025-09,393.65
2025-01-07,SOY,2025-09,392.09
2025-01-08,SOY,2025-09,399.93
2025-01-09,SOY,2025-09,394.62
2025-01-10,SOY,2025-09,390.54
2025-01-13,SOY,2025-09,400.18
2025-01-14,SOY,2025-09,398.46
2025-01-15,SOY,2025-09,399.98
2025-01-16,SOY,2025-09,398.95
2025-01-17,SOY,2025-09,397.97
2025-01-20,SOY,2025-09,392.9
2025-01-21,SOY,2025-09,395.62
2025-01-22,SOY,2025-09,397.1
2025-01-23,SOY,2025-09,393.31
2025-01-24,SOY,2025-09,393.9
2025-01-27,SOY,2025-09,398.12
2025-01-28,SOY,2025-09,390.84
2025-01-29,SOY,2025-09,389.44
2025-01-30,SOY,2025-09,386.87
2025-01-31,SOY,2025-09,391.54
2025-02-03,SOY,2025-09,395.77
2025-02-04,SOY,2025-09,390.67
2025-02-05,SOY,2025-09,381.98
2025-02-06,SOY,2025-09,384.16
2025-02-07,SOY,2025-09,381.33
2025-02-10,SOY,2025-09,372.88
2025-02-11,SOY,2025-09,380.23
2025-02-12,SOY,2025-09,381.83
2025-02-13,SOY,2025-09,383.42
2025-02-14,SOY,2025-09,382.52
2025-02-17,SOY,2025-09,386.39
2025-02-18,SOY,2025-09,386.33
2025-02-19,SOY,2025-09,383.51
2025-02-20,SOY,2025-09,384.15
2025-02-21,SOY,2025-09,375.35
2025-02-24,SOY,2025-09,385.04
2025-02-25,SOY,2025-09,385.59
2025-02-26,SOY,2025-09,390.36
2025-02-27,SOY,2025-09,390.36
2025-02-28,SOY,2025-09,385.47
2025-03-03,SOY,2025-09,380.6
2025-03-04,SOY,2025-09,378.05
2025-03-05,SOY,2025-09,379.15
2025-03-06,SOY,2025-09,378.38
2025-03-07,SOY,2025-09,373.61
2025-03-10,SOY,2025-09,371.85
2025-03-11,SOY,2025-09,371.41
2025-03-12,SOY,2025-09,367.04
2025-03-13,SOY,2025-09,369.22
2025-03-14,SOY,2025-09,372.24
2025-03-17,SOY,2025-09,368.39
2025-03-18,SOY,2025-09,375.94
2025-03-19,SOY,2025-09,374.78
2025-03-20,SOY,2025-09,376.95
2025-03-21,SOY,2025-09,374.21
2025-03-24,SOY,2025-09,370.8
2025-03-25,SOY,2025-09,374.33
2025-03-26,SOY,2025-09,370.94
2025-03-27,SOY,2025-09,373.27
2025-03-28,SOY,2025-09,375.68
2025-03-31,SOY,2025-09,375.27
2025-04-01,SOY,2025-09,370.67
2025-04-02,SOY,2025-09,377.09
2025-04-03,SOY,2025-09,377.29
2025-04-04,SOY,2025-09,377.81
2025-04-07,SOY,2025-09,379.33
2025-04-08,SOY,2025-09,388.46
2025-04-09,SOY,2025-09,388.79
2025-04-10,SOY,2025-09,382.06
