date,commodity_id,region,cash_price_cad_mt
2025-03-28,CANOLA,British Columbia,418.69
2025-03-31,CANOLA,British Columbia,422.95
2025-04-01,CANOLA,British Columbia,415.95
2025-04-02,CANOLA,British Columbia,410.84
2025-04-03,CANOLA,British Columbia,421.87
2025-04-04,CANOLA,British Columbia,430.35
2025-04-07,CANOLA,British Columbia,416.05
2025-04-08,CANOLA,British Columbia,422.27
2025-04-09,CANOLA,British Columbia,425.98
2025-04-10,CANOLA,British Columbia,429.52
2025-04-11,CANOLA,British Columbia,430.73
2025-04-14,CANOLA,British Columbia,423.65
2025-04-15,CANOLA,British Columbia,418.56
2025-04-16,CANOLA,British Columbia,423.95
2025-04-17,CANOLA,British Columbia,428.72
2025-04-18,CANOLA,British Columbia,422.83
2025-04-21,CANOLA,British Columbia,422.51
2025-04-22,CANOLA,British Columbia,415.52
2025-04-23,CANOLA,British Columbia,431.76
2025-04-24,CANOLA,British Columbia,438.86
2025-04-25,CANOLA,British Columbia,432.02
2025-04-28,CANOLA,British Columbia,434.01
2025-04-29,CANOLA,British Columbia,429.64
2025-04-30,CANOLA,British Columbia,428.48
2025-05-01,CANOLA,British Columbia,428.97
2025-05-02,CANOLA,British Columbia,430.76
2025-05-05,CANOLA,British Columbia,447.41
2025-05-06,CANOLA,British Columbia,439.82
2025-05-07,CANOLA,British Columbia,440.04
2025-05-08,CANOLA,British Columbia,434.91
2025-05-09,CANOLA,British Columbia,434.99
2025-05-12,CANOLA,British Columbia,446.48
2025-05-13,CANOLA,British Columbia,441.93
2025-05-14,CANOLA,British Columbia,441.92
2025-05-15,CANOLA,British Columbia,441.03
2025-05-16,CANOLA,British Columbia,438.86
2025-05-19,CANOLA,British Columbia,437.64
2025-05-20,CANOLA,British Columbia,438.37
2025-05-21,CANOLA,British Columbia,442.22
2025-05-22,CANOLA,British Columbia,433.45
2025-05-23,CANOLA,British Columbia,437.64
2025-05-26,CANOLA,British Columbia,445.39
2025-05-27,CANOLA,British Columbia,438.27
2025-05-28,CANOLA,British Columbia,430.02
2025-05-29,CANOLA,British Columbia,432.98
2025-05-30,CANOLA,British Columbia,430.48
2025-06-02,CANOLA,British Columbia,431.17
2025-06-03,CANOLA,British Columbia,425.24
2025-06-04,CANOLA,British Columbia,422.16
2025-06-05,CANOLA,British Columbia,425.05
2025-06-06,CANOLA,British Columbia,424.47
2025-06-09,CANOLA,British Columbia,425.34
2025-06-10,CANOLA,British Columbia,427.72
2025-06-11,CANOLA,British Columbia,425.49
2025-06-12,CANOLA,British Columbia,422.72
2025-06-13,CANOLA,British Columbia,425.21
2025-06-16,CANOLA,British Columbia,427.63
2025-06-17,CANOLA,British Columbia,433.23
2025-06-18,CANOLA,British Columbia,412.95
2025-06-19,CANOLA,British Columbia,423.13
2025-06-20,CANOLA,British Columbia,410.18
2025-06-23,CANOLA,British Columbia,415.84
2025-06-24,CANOLA,British Columbia,417.38
2025-06-25,CANOLA,British Columbia,425.86
2025-06-26,CANOLA,British Columbia,421.37
2025-06-27,CANOLA,British Columbia,423.16
2025-06-30,CANOLA,British Columbia,427.6
2025-01-02,CORN,Manitoba,258.54
2025-01-03,CORN,Manitoba,265.95
2025-01-06,CORN,Manitoba,257.37
2025-01-07,CORN,Manitoba,263.25
2025-01-08,CORN,Manitoba,260.93
2025-01-09,CORN,Manitoba,262.74
2025-01-10,CORN,Manitoba,262.03
2025-01-13,CORN,Manitoba,269.36
2025-01-14,CORN,Manitoba,270.49
2025-01-15,CORN,Manitoba,259.32
2025-01-16,CORN,Manitoba,251.25
2025-01-17,CORN,Manitoba,262.28
2025-01-20,CORN,Manitoba,251.78
2025-01-21,CORN,Manitoba,251.47
2025-01-22,CORN,Manitoba,247.06
2025-01-23,CORN,Manitoba,264.14
2025-01-24,CORN,Manitoba,259.56
2025-01-27,CORN,Manitoba,265.3
2025-01-28,CORN,Manitoba,250.75
2025-01-29,CORN,Manitoba,260.5
2025-01-30,CORN,Manitoba,255.0
2025-01-31,CORN,Manitoba,254.39
2025-02-03,CORN,Manitoba,247.7
2025-02-04,CORN,Manitoba,258.64
2025-02-05,CORN,Manitoba,260.47
2025-02-06,CORN,Manitoba,257.1
2025-02-07,CORN,Manitoba,262.18
2025-02-10,CORN,Manitoba,256.41
2025-02-11,CORN,Manitoba,257.08
2025-02-12,CORN,Manitoba,256.22
2025-02-13,CORN,Manitoba,252.79
2025-02-14,CORN,Manitoba,264.38
2025-02-17,CORN,Manitoba,262.05
2025-02-18,CORN,Manitoba,254.2
2025-02-19,CORN,Manitoba,257.02
2025-02-20,CORN,Manitoba,261.66
2025-02-21,CORN,Manitoba,263.83
2025-02-24,CORN,Manitoba,261.7
2025-02-25,CORN,Manitoba,260.23
2025-02-26,CORN,Manitoba,268.57
2025-02-27,CORN,Manitoba,262.92
2025-02-28,CORN,Manitoba,270.24
2025-03-03,CORN,Manitoba,262.81
2025-03-04,CORN,Manitoba,262.62
2025-03-05,CORN,Manitoba,271.76
2025-03-06,CORN,Manitoba,272.63
2025-03-07,CORN,Manitoba,274.55
2025-03-10,CORN,Manitoba,280.32
2025-03-11,CORN,Manitoba,272.8
2025-03-12,CORN,Manitoba,280.77
2025-03-13,CORN,Manitoba,279.38
2025-03-14,CORN,Manitoba,273.03
2025-03-17,CORN,Manitoba,274.19
2025-03-18,CORN,Manitoba,286.29
2025-03-19,CORN,Manitoba,283.94
2025-03-20,CORN,Manitoba,276.77
2025-03-21,CORN,Manitoba,279.05
2025-03-24,CORN,Manitoba,293.67
2025-03-25,CORN,Manitoba,291.67
2025-03-26,CORN,Manitoba,285.48
2025-03-27,CORN,Manitoba,286.3
2025-03-28,CORN,Manitoba,280.32
2025-03-31,CORN,Manitoba,286.99
2025-04-01,CORN,Manitoba,282.36
2025-04-02,CORN,Manitoba,288.73
2025-04-03,CORN,Manitoba,285.32
2025-04-04,CORN,Manitoba,296.82
2025-04-07,CORN,Manitoba,291.22
2025-04-08,CORN,Manitoba,292.54
2025-04-09,CORN,Manitoba,292.3
2025-04-10,CORN,Manitoba,294.45
2025-04-11,CORN,Manitoba,289.81
2025-04-14,CORN,Manitoba,285.89
2025-04-15,CORN,Manitoba,297.17
2025-04-16,CORN,Manitoba,286.84
2025-04-17,CORN,Manitoba,287.36
2025-04-18,CORN,Manitoba,282.29
2025-04-21,CORN,Manitoba,287.59
2025-04-22,CORN,Manitoba,287.35
2025-04-23,CORN,Manitoba,288.38
2025-04-24,CORN,Manitoba,286.02
2025-04-25,CORN,Manitoba,280.4
2025-04-28,CORN,Manitoba,286.57
2025-04-29,CORN,Manitoba,278.72
2025-04-30,CORN,Manitoba,274.1
2025-05-01,CORN,Manitoba,282.26
2025-05-02,CORN,Manitoba,283.42
2025-05-05,CORN,Manitoba,284.99
2025-05-06,CORN,Manitoba,282.1
2025-05-07,CORN,Manitoba,272.99
2025-05-08,CORN,Manitoba,277.98
2025-05-09,CORN,Manitoba,292.54
2025-05-12,CORN,Manitoba,280.82
2025-05-13,CORN,Manitoba,287.2
2025-05-14,CORN,Manitoba,279.93
2025-05-15,CORN,Manitoba,280.77
2025-05-16,CORN,Manitoba,281.05
2025-05-19,CORN,Manitoba,285.54
2025-05-20,CORN,Manitoba,281.62
2025-05-21,CORN,Manitoba,278.07
2025-05-22,CORN,Manitoba,276.16
2025-05-23,CORN,Manitoba,280.51
2025-05-26,CORN,Manitoba,275.78
2025-05-27,CORN,Manitoba,283.64
2025-05-28,CORN,Manitoba,294.66
2025-05-29,CORN,Manitoba,293.13
2025-05-30,CORN,Manitoba,291.04
2025-06-02,CORN,Manitoba,285.46
2025-06-03,CORN,Manitoba,277.86
2025-06-04,CORN,Manitoba,278.06
2025-06-05,CORN,Manitoba,287.36
2025-06-06,CORN,Manitoba,276.25
2025-06-09,CORN,Manitoba,275.53
2025-06-10,CORN,Manitoba,276.5
2025-06-11,CORN,Manitoba,271.28
2025-06-12,CORN,Manitoba,269.86
2025-06-13,CORN,Manitoba,277.43
2025-06-16,CORN,Manitoba,274.55
2025-06-17,CORN,Manitoba,281.27
2025-06-18,CORN,Manitoba,281.54
2025-06-19,CORN,Manitoba,286.03
2025-06-20,CORN,Manitoba,283.01
2025-06-23,CORN,Manitoba,283.87
2025-06-24,CORN,Manitoba,288.07
2025-06-25,CORN,Manitoba,290.4
2025-06-26,CORN,Manitoba,289.8
2025-06-27,CORN,Manitoba,295.0
2025-06-30,CORN,Manitoba,296.33
2025-01-02,CORN,Saskatchewan,253.21
2025-01-03,CORN,Saskatchewan,254.64
2025-01-06,CORN,Saskatchewan,254.84
2025-01-07,CORN,Saskatchewan,255.5
2025-01-08,CORN,Saskatchewan,263.7
2025-01-09,CORN,Saskatchewan,263.21
2025-01-10,CORN,Saskatchewan,260.55
2025-01-13,CORN,Saskatchewan,261.59
2025-01-14,CORN,Saskatchewan,259.97
2025-01-15,CORN,Saskatchewan,256.82
2025-01-16,CORN,Saskatchewan,252.99
2025-01-17,CORN,Saskatchewan,252.45
2025-01-20,CORN,Saskatchewan,249.59
2025-01-21,CORN,Saskatchewan,255.8
2025-01-22,CORN,Saskatchewan,251.57
2025-01-23,CORN,Saskatchewan,257.58
2025-01-24,CORN,Saskatchewan,253.31
2025-01-27,CORN,Saskatchewan,253.12
2025-01-28,CORN,Saskatchewan,249.86
2025-01-29,CORN,Saskatchewan,253.97
2025-01-30,CORN,Saskatchewan,262.6
2025-01-31,CORN,Saskatchewan,246.17
2025-02-03,CORN,Saskatchewan,251.08
2025-02-04,CORN,Saskatchewan,247.49
2025-02-05,CORN,Saskatchewan,251.88
2025-02-06,CORN,Saskatchewan,259.94
2025-02-07,CORN,Saskatchewan,253.41
2025-02-10,CORN,Saskatchewan,254.08
2025-02-11,CORN,Saskatchewan,249.55
2025-02-12,CORN,Saskatchewan,251.55
2025-02-13,CORN,Saskatchewan,249.87
2025-02-14,CORN,Saskatchewan,259.96
2025-02-17,CORN,Saskatchewan,264.99
2025-02-18,CORN,Saskatchewan,252.03
2025-02-19,CORN,Saskatchewan,245.46
2025-02-20,CORN,Saskatchewan,262.82
2025-02-21,CORN,Saskatchewan,256.11
2025-02-24,CORN,Saskatchewan,265.91
2025-02-25,CORN,Saskatchewan,259.13
2025-02-26,CORN,Saskatchewan,258.33
2025-02-27,CORN,Saskatchewan,258.96
2025-02-28,CORN,Saskatchewan,261.68
2025-03-03,CORN,Saskatchewan,258.22
2025-03-04,CORN,Saskatchewan,260.84
2025-03-05,CORN,Saskatchewan,262.55
2025-03-06,CORN,Saskatchewan,261.52
2025-03-07,CORN,Saskatchewan,269.73
2025-03-10,CORN,Saskatchewan,264.91
2025-03-11,CORN,Saskatchewan,270.13
2025-03-12,CORN,Saskatchewan,280.81
2025-03-13,CORN,Saskatchewan,277.78
2025-03-14,CORN,Saskatchewan,277.05
2025-03-17,CORN,Saskatchewan,271.49
2025-03-18,CORN,Saskatchewan,282.12
2025-03-19,CORN,Saskatchewan,283.19
2025-03-20,CORN,Saskatchewan,280.44
2025-03-21,CORN,Saskatchewan,285.48
2025-03-24,CORN,Saskatchewan,286.52
2025-03-25,CORN,Saskatchewan,286.77
2025-03-26,CORN,Saskatchewan,279.19
2025-03-27,CORN,Saskatchewan,285.58
2025-03-28,CORN,Saskatchewan,284.92
2025-03-31,CORN,Saskatchewan,282.16
2025-04-01,CORN,Saskatchewan,276.69
2025-04-02,CORN,Saskatchewan,276.13
2025-04-03,CORN,Saskatchewan,283.45
2025-04-04,CORN,Saskatchewan,287.31
2025-04-07,CORN,Saskatchewan,279.15
2025-04-08,CORN,Saskatchewan,287.12
2025-04-09,CORN,Saskatchewan,278.52
2025-04-10,CORN,Saskatchewan,284.68
2025-04-11,CORN,Saskatchewan,290.32
2025-04-14,CORN,Saskatchewan,290.63
2025-04-15,CORN,Saskatchewan,281.14
2025-04-16,CORN,Saskatchewan,285.65
2025-04-17,CORN,Saskatchewan,284.01
2025-04-18,CORN,Saskatchewan,285.85
2025-04-21,CORN,Saskatchewan,280.51
2025-04-22,CORN,Saskatchewan,283.66
2025-04-23,CORN,Saskatchewan,289.82
2025-04-24,CORN,Saskatchewan,281.7
2025-04-25,CORN,Saskatchewan,286.12
2025-04-28,CORN,Saskatchewan,277.12
2025-04-29,CORN,Saskatchewan,278.94
2025-04-30,CORN,Saskatchewan,270.89
2025-05-01,CORN,Saskatchewan,273.99
2025-05-02,CORN,Saskatchewan,281.32
2025-05-05,CORN,Saskatchewan,279.18
2025-05-06,CORN,Saskatchewan,275.06
2025-05-07,CORN,Saskatchewan,274.23
2025-05-08,CORN,Saskatchewan,279.04
2025-05-09,CORN,Saskatchewan,282.35
2025-05-12,CORN,Saskatchewan,285.44
2025-05-13,CORN,Saskatchewan,270.76
2025-05-14,CORN,Saskatchewan,275.85
2025-05-15,CORN,Saskatchewan,277.59
2025-05-16,CORN,Saskatchewan,279.69
2025-05-19,CORN,Saskatchewan,281.4
2025-05-20,CORN,Saskatchewan,278.65
2025-05-21,CORN,Saskatchewan,275.14
2025-05-22,CORN,Saskatchewan,274.75
2025-05-23,CORN,Saskatchewan,274.96
2025-05-26,CORN,Saskatchewan,281.73
2025-05-27,CORN,Saskatchewan,275.5
2025-05-28,CORN,Saskatchewan,280.4
2025-05-29,CORN,Saskatchewan,284.96
2025-05-30,CORN,Saskatchewan,290.91
2025-06-02,CORN,Saskatchewan,281.1
2025-06-03,CORN,Saskatchewan,285.95
2025-06-04,CORN,Saskatchewan,284.78
2025-06-05,CORN,Saskatchewan,278.47
2025-06-06,CORN,Saskatchewan,275.07
2025-06-09,CORN,Saskatchewan,273.51
2025-06-10,CORN,Saskatchewan,272.64
2025-06-11,CORN,Saskatchewan,275.44
2025-06-12,CORN,Saskatchewan,272.19
2025-06-13,CORN,Saskatchewan,275.07
2025-06-16,CORN,Saskatchewan,270.11
2025-06-17,CORN,Saskatchewan,276.87
2025-06-18,CORN,Saskatchewan,289.74
2025-06-19,CORN,Saskatchewan,279.73
2025-06-20,CORN,Saskatchewan,277.34
2025-06-23,CORN,Saskatchewan,286.81
2025-06-24,CORN,Saskatchewan,283.31
2025-06-25,CORN,Saskatchewan,289.78
2025-06-26,CORN,Saskatchewan,286.87
2025-06-27,CORN,Saskatchewan,288.34
2025-06-30,CORN,Saskatchewan,289.48
2025-01-02,CORN,Alberta,244.27
2025-01-03,CORN,Alberta,249.97
2025-01-06,CORN,Alberta,255.15
2025-01-07,CORN,Alberta,262.34
2025-01-08,CORN,Alberta,256.97
2025-01-09,CORN,Alberta,248.09
2025-01-10,CORN,Alberta,254.35
2025-01-13,CORN,Alberta,267.43
2025-01-14,CORN,Alberta,259.25
2025-01-15,CORN,Alberta,246.79
2025-01-16,CORN,Alberta,247.62
2025-01-17,CORN,Alberta,241.84
2025-01-20,CORN,Alberta,240.58
2025-01-21,CORN,Alberta,244.86
2025-01-22,CORN,Alberta,247.03
2025-01-23,CORN,Alberta,243.56
2025-01-24,CORN,Alberta,243.59
2025-01-27,CORN,Alberta,248.17
2025-01-28,CORN,Alberta,247.18
2025-01-29,CORN,Alberta,248.74
2025-01-30,CORN,Alberta,242.36
2025-01-31,CORN,Alberta,246.52
2025-02-03,CORN,Alberta,242.06
2025-02-04,CORN,Alberta,251.84
2025-02-05,CORN,Alberta,242.96
2025-02-06,CORN,Alberta,245.39
2025-02-07,CORN,Alberta,253.77
2025-02-10,CORN,Alberta,258.63
2025-02-11,CORN,Alberta,253.16
2025-02-12,CORN,Alberta,252.83
2025-02-13,CORN,Alberta,252.77
2025-02-14,CORN,Alberta,249.32
2025-02-17,CORN,Alberta,247.83
2025-02-18,CORN,Alberta,244.65
2025-02-19,CORN,Alberta,243.01
2025-02-20,CORN,Alberta,256.83
2025-02-21,CORN,Alberta,250.53
2025-02-24,CORN,Alberta,257.99
2025-02-25,CORN,Alberta,251.05
2025-02-26,CORN,Alberta,258.04
2025-02-27,CORN,Alberta,253.72
2025-02-28,CORN,Alberta,260.28
2025-03-03,CORN,Alberta,256.42
2025-03-04,CORN,Alberta,263.77
2025-03-05,CORN,Alberta,256.33
2025-03-06,CORN,Alberta,262.83
2025-03-07,CORN,Alberta,260.22
2025-03-10,CORN,Alberta,266.41
2025-03-11,CORN,Alberta,266.86
2025-03-12,CORN,Alberta,270.87
2025-03-13,CORN,Alberta,267.71
2025-03-14,CORN,Alberta,265.04
2025-03-17,CORN,Alberta,258.39
2025-03-18,CORN,Alberta,269.22
2025-03-19,CORN,Alberta,278.0
2025-03-20,CORN,Alberta,268.26
2025-03-21,CORN,Alberta,272.3
2025-03-24,CORN,Alberta,286.68
2025-03-25,CORN,Alberta,281.98
2025-03-26,CORN,Alberta,281.85
2025-03-27,CORN,Alberta,282.47
2025-03-28,CORN,Alberta,281.38
2025-03-31,CORN,Alberta,267.71
2025-04-01,CORN,Alberta,275.51
2025-04-02,CORN,Alberta,269.29
2025-04-03,CORN,Alberta,287.4
2025-04-04,CORN,Alberta,277.22
2025-04-07,CORN,Alberta,278.5
2025-04-08,CORN,Alberta,277.46
2025-04-09,CORN,Alberta,275.94
2025-04-10,CORN,Alberta,289.87
2025-04-11,CORN,Alberta,290.61
2025-04-14,CORN,Alberta,277.42
2025-04-15,CORN,Alberta,276.72
2025-04-16,CORN,Alberta,274.02
2025-04-17,CORN,Alberta,278.87
2025-04-18,CORN,Alberta,273.46
2025-04-21,CORN,Alberta,275.88
2025-04-22,CORN,Alberta,282.45
2025-04-23,CORN,Alberta,281.2
2025-04-24,CORN,Alberta,280.49
2025-04-25,CORN,Alberta,277.96
2025-04-28,CORN,Alberta,274.62
2025-04-29,CORN,Alberta,278.29
2025-04-30,CORN,Alberta,273.58
2025-05-01,CORN,Alberta,277.77
2025-05-02,CORN,Alberta,277.13
2025-05-05,CORN,Alberta,269.7
2025-05-06,CORN,Alberta,266.6
2025-05-07,CORN,Alberta,270.2
2025-05-08,CORN,Alberta,271.7
2025-05-09,CORN,Alberta,280.17
2025-05-12,CORN,Alberta,278.91
2025-05-13,CORN,Alberta,281.66
2025-05-14,CORN,Alberta,276.76
2025-05-15,CORN,Alberta,273.79
2025-05-16,CORN,Alberta,280.89
2025-05-19,CORN,Alberta,277.67
2025-05-20,CORN,Alberta,273.85
2025-05-21,CORN,Alberta,278.28
2025-05-22,CORN,Alberta,273.32
2025-05-23,CORN,Alberta,270.73
2025-05-26,CORN,Alberta,269.78
2025-05-27,CORN,Alberta,277.24
2025-05-28,CORN,Alberta,281.6
2025-05-29,CORN,Alberta,280.03
2025-05-30,CORN,Alberta,285.9
2025-06-02,CORN,Alberta,270.43
2025-06-03,CORN,Alberta,277.89
2025-06-04,CORN,Alberta,275.69
2025-06-05,CORN,Alberta,271.82
2025-06-06,CORN,Alberta,281.45
2025-06-09,CORN,Alberta,270.56
2025-06-10,CORN,Alberta,268.03
2025-06-11,CORN,Alberta,268.13
2025-06-12,CORN,Alberta,259.25
2025-06-13,CORN,Alberta,267.09
2025-06-16,CORN,Alberta,274.55
2025-06-17,CORN,Alberta,274.22
2025-06-18,CORN,Alberta,273.85
2025-06-19,CORN,Alberta,281.68
2025-06-20,CORN,Alberta,281.8
2025-06-23,CORN,Alberta,279.15
2025-06-24,CORN,Alberta,276.36
2025-06-25,CORN,Alberta,282.51
2025-06-26,CORN,Alberta,280.2
2025-06-27,CORN,Alberta,281.64
2025-06-30,CORN,Alberta,281.98
2025-01-02,CORN,Ontario,259.83
2025-01-03,CORN,Ontario,258.68
2025-01-06,CORN,Ontario,260.21
2025-01-07,CORN,Ontario,268.32
2025-01-08,CORN,Ontario,270.07
2025-01-09,CORN,Ontario,276.73
2025-01-10,CORN,Ontario,264.56
2025-01-13,CORN,Ontario,270.16
2025-01-14,CORN,Ontario,269.53
2025-01-15,CORN,Ontario,261.52
2025-01-16,CORN,Ontario,260.73
2025-01-17,CORN,Ontario,260.41
2025-01-20,CORN,Ontario,259.8
2025-01-21,CORN,Ontario,257.73
2025-01-22,CORN,Ontario,257.73
2025-01-23,CORN,Ontario,258.08
2025-01-24,CORN,Ontario,257.46
2025-01-27,CORN,Ontario,258.14
2025-01-28,CORN,Ontario,256.81
2025-01-29,CORN,Ontario,261.42
2025-01-30,CORN,Ontario,264.5
2025-01-31,CORN,Ontario,252.53
2025-02-03,CORN,Ontario,260.43
2025-02-04,CORN,Ontario,253.64
2025-02-05,CORN,Ontario,261.11
2025-02-06,CORN,Ontario,259.5
2025-02-07,CORN,Ontario,267.01
2025-02-10,CORN,Ontario,261.76
2025-02-11,CORN,Ontario,268.44
2025-02-12,CORN,Ontario,262.09
2025-02-13,CORN,Ontario,262.61
2025-02-14,CORN,Ontario,260.92
2025-02-17,CORN,Ontario,263.3
2025-02-18,CORN,Ontario,265.58
2025-02-19,CORN,Ontario,261.72
2025-02-20,CORN,Ontario,276.68
2025-02-21,CORN,Ontario,273.24
2025-02-24,CORN,Ontario,267.98
2025-02-25,CORN,Ontario,267.49
2025-02-26,CORN,Ontario,271.24
2025-02-27,CORN,Ontario,264.82
2025-02-28,CORN,Ontario,271.81
2025-03-03,CORN,Ontario,269.07
2025-03-04,CORN,Ontario,272.35
2025-03-05,CORN,Ontario,274.6
2025-03-06,CORN,Ontario,282.0
2025-03-07,CORN,Ontario,277.33
2025-03-10,CORN,Ontario,280.11
2025-03-11,CORN,Ontario,286.45
2025-03-12,CORN,Ontario,290.14
2025-03-13,CORN,Ontario,283.78
2025-03-14,CORN,Ontario,283.21
2025-03-17,CORN,Ontario,281.03
2025-03-18,CORN,Ontario,287.39
2025-03-19,CORN,Ontario,282.56
2025-03-20,CORN,Ontario,280.98
2025-03-21,CORN,Ontario,286.72
2025-03-24,CORN,Ontario,288.16
2025-03-25,CORN,Ontario,294.45
2025-03-26,CORN,Ontario,295.61
2025-03-27,CORN,Ontario,291.72
2025-03-28,CORN,Ontario,292.02
2025-03-31,CORN,Ontario,281.4
2025-04-01,CORN,Ontario,287.09
2025-04-02,CORN,Ontario,290.61
2025-04-03,CORN,Ontario,292.49
2025-04-04,CORN,Ontario,293.2
2025-04-07,CORN,Ontario,295.84
2025-04-08,CORN,Ontario,302.92
2025-04-09,CORN,Ontario,294.36
2025-04-10,CORN,Ontario,294.19
2025-04-11,CORN,Ontario,292.72
2025-04-14,CORN,Ontario,292.2
2025-04-15,CORN,Ontario,293.9
2025-04-16,CORN,Ontario,295.35
2025-04-17,CORN,Ontario,286.57
2025-04-18,CORN,Ontario,283.38
2025-04-21,CORN,Ontario,290.39
2025-04-22,CORN,Ontario,293.41
2025-04-23,CORN,Ontario,289.86
2025-04-24,CORN,Ontario,290.99
2025-04-25,CORN,Ontario,291.97
2025-04-28,CORN,Ontario,295.08
2025-04-29,CORN,Ontario,287.73
2025-04-30,CORN,Ontario,287.63
2025-05-01,CORN,Ontario,284.55
2025-05-02,CORN,Ontario,288.76
2025-05-05,CORN,Ontario,289.39
2025-05-06,CORN,Ontario,288.3
2025-05-07,CORN,Ontario,288.57
2025-05-08,CORN,Ontario,290.78
2025-05-09,CORN,Ontario,289.26
2025-05-12,CORN,Ontario,290.98
2025-05-13,CORN,Ontario,294.01
2025-05-14,CORN,Ontario,285.07
2025-05-15,CORN,Ontario,282.94
2025-05-16,CORN,Ontario,289.31
2025-05-19,CORN,Ontario,289.95
2025-05-20,CORN,Ontario,282.78
2025-05-21,CORN,Ontario,284.56
2025-05-22,CORN,Ontario,284.98
2025-05-23,CORN,Ontario,275.58
2025-05-26,CORN,Ontario,284.75
2025-05-27,CORN,Ontario,286.3
2025-05-28,CORN,Ontario,288.51
2025-05-29,CORN,Ontario,298.4
2025-05-30,CORN,Ontario,288.3
2025-06-02,CORN,Ontario,287.51
2025-06-03,CORN,Ontario,280.16
2025-06-04,CORN,Ontario,286.43
2025-06-05,CORN,Ontario,285.65
2025-06-06,CORN,Ontario,282.37
2025-06-09,CORN,Ontario,287.76
2025-06-10,CORN,Ontario,285.6
2025-06-11,CORN,Ontario,280.84
2025-06-12,CORN,Ontario,278.28
2025-06-13,CORN,Ontario,286.74
2025-06-16,CORN,Ontario,283.03
2025-06-17,CORN,Ontario,285.96
2025-06-18,CORN,Ontario,282.8
2025-06-19,CORN,Ontario,287.18
2025-06-20,CORN,Ontario,291.96
2025-06-23,CORN,Ontario,298.69
2025-06-24,CORN,Ontario,290.93
2025-06-25,CORN,Ontario,292.9
2025-06-26,CORN,Ontario,291.18
2025-06-27,CORN,Ontario,300.33
2025-06-30,CORN,Ontario,291.6
2025-01-02,CORN,British Columbia,271.5
2025-01-03,CORN,British Columbia,273.09
2025-01-06,CORN,British Columbia,275.21
2025-01-07,CORN,British Columbia,273.56
2025-01-08,CORN,British Columbia,278.39
2025-01-09,CORN,British Columbia,277.61
2025-01-10,CORN,British Columbia,271.12
2025-01-13,CORN,British Columbia,283.37
2025-01-14,CORN,British Columbia,273.88
2025-01-15,CORN,British Columbia,272.64
2025-01-16,CORN,British Columbia,255.08
2025-01-17,CORN,British Columbia,269.42
2025-01-20,CORN,British Columbia,271.37
2025-01-21,CORN,British Columbia,265.87
2025-01-22,CORN,British Columbia,268.39
2025-01-23,CORN,British Columbia,272.79
2025-01-24,CORN,British Columbia,265.11
2025-01-27,CORN,British Columbia,269.82
2025-01-28,CORN,British Columbia,265.07
2025-01-29,CORN,British Columbia,264.23
2025-01-30,CORN,British Columbia,271.22
2025-01-31,CORN,British Columbia,267.07
2025-02-03,CORN,British Columbia,263.47
2025-02-04,CORN,British Columbia,261.84
2025-02-05,CORN,British Columbia,266.75
2025-02-06,CORN,British Columbia,272.19
2025-02-07,CORN,British Columbia,267.6
2025-02-10,CORN,British Columbia,272.9
2025-02-11,CORN,British Columbia,274.38
2025-02-12,CORN,British Columbia,269.72
2025-02-13,CORN,British Columbia,276.24
2025-02-14,CORN,British Columbia,271.71
2025-02-17,CORN,British Columbia,268.43
2025-02-18,CORN,British Columbia,265.09
2025-02-19,CORN,British Columbia,271.7
2025-02-20,CORN,British Columbia,271.66
2025-02-21,CORN,British Columbia,275.92
2025-02-24,CORN,British Columbia,275.92
2025-02-25,CORN,British Columbia,271.55
2025-02-26,CORN,British Columbia,273.92
2025-02-27,CORN,British Columbia,280.71
2025-02-28,CORN,British Columbia,274.96
2025-03-03,CORN,British Columbia,270.59
2025-03-04,CORN,British Columbia,279.55
2025-03-05,CORN,British Columbia,278.26
2025-03-06,CORN,British Columbia,295.92
2025-03-07,CORN,British Columbia,284.78
2025-03-10,CORN,British Columbia,286.04
2025-03-11,CORN,British Columbia,293.09
2025-03-12,CORN,British Columbia,285.91
2025-03-13,CORN,British Columbia,292.45
2025-03-14,CORN,British Columbia,298.17
2025-03-17,CORN,British Columbia,286.78
2025-03-18,CORN,British Columbia,286.01
2025-03-19,CORN,British Columbia,293.4
2025-03-20,CORN,British Columbia,299.97
2025-03-21,CORN,British Columbia,298.78
2025-03-24,CORN,British Columbia,295.66
2025-03-25,CORN,British Columbia,301.29
2025-03-26,CORN,British Columbia,297.83
2025-03-27,CORN,British Columbia,300.84
2025-03-28,CORN,British Columbia,303.59
2025-03-31,CORN,British Columbia,297.51
2025-04-01,CORN,British Columbia,297.76
2025-04-02,CORN,British Columbia,289.93
2025-04-03,CORN,British Columbia,291.8
2025-04-04,CORN,British Columbia,305.23
2025-04-07,CORN,British Columbia,296.81
2025-04-08,CORN,British Columbia,300.22
2025-04-09,CORN,British Columbia,302.64
2025-04-10,CORN,British Columbia,299.41
2025-04-11,CORN,British Columbia,296.32
2025-04-14,CORN,British Columbia,298.45
2025-04-15,CORN,British Columbia,303.52
2025-04-16,CORN,British Columbia,306.72
2025-04-17,CORN,British Columbia,301.77
2025-04-18,CORN,British Columbia,294.52
2025-04-21,CORN,British Columbia,295.0
2025-04-22,CORN,British Columbia,296.79
2025-04-23,CORN,British Columbia,297.08
